,Fx,Fy,Fz,Mx,My,Mz,t
124,0.793829,-1.431304,-40.129197,-0.286807,-0.832412,0.035472,7983.894167679
125,0.768186,-1.242858,-40.194401,-0.27707,-0.817448,0.035726,7983.894602805
126,0.886644,-1.332133,-39.6594,-0.257067,-0.83062,0.041614,7983.895159615
127,0.956548,-1.590666,-39.341267,-0.268481,-0.842508,0.0437,7983.895596649
128,0.957441,-1.882091,-39.017643,-0.298636,-0.842296,0.043563,7983.89588135
129,0.921105,-2.128931,-38.447125,-0.317453,-0.843004,0.03915,7983.896310106
130,0.882132,-2.44588,-38.09805,-0.345307,-0.841139,0.032523,7983.89673251
131,0.9246,-2.561152,-38.111642,-0.349394,-0.834843,0.027054,7983.897175062
132,0.926799,-2.753395,-37.977292,-0.362072,-0.831214,0.023808,7983.897593799
133,0.767955,-2.782004,-38.085355,-0.392759,-0.804664,0.012206,7983.897873241
134,0.89961,-3.05349,-37.946746,-0.405675,-0.826368,0.015963,7983.898317719
135,0.895973,-3.167623,-37.913713,-0.422238,-0.813502,0.012979,7983.898744808
136,1.0014,-3.174252,-37.953038,-0.41557,-0.813711,0.014723,7983.899159768
137,1.170917,-3.170144,-37.919216,-0.405289,-0.822579,0.017189,7983.89945058
138,1.285052,-2.987457,-38.383981,-0.402617,-0.815302,0.014659,7983.899741504
139,1.478687,-3.095898,-38.35603,-0.396101,-0.83325,0.016996,7983.900052946
140,1.697563,-2.972745,-38.748214,-0.397744,-0.834766,0.015273,7983.900448424
141,1.962861,-2.901498,-38.88257,-0.397778,-0.844364,0.019715,7983.900888383
142,2.340727,-2.503545,-39.190449,-0.389161,-0.848131,0.014288,7983.901334694
143,2.68969,-2.437687,-38.948513,-0.397619,-0.87444,0.023278,7983.90173358
144,2.871123,-2.153998,-38.747776,-0.386457,-0.883608,0.025042,7983.902174836
145,3.256928,-1.63607,-38.695619,-0.350641,-0.884771,0.022522,7983.902605203
146,3.802028,-1.093774,-37.855255,-0.342886,-0.899647,0.021463,7983.903021125
147,4.134965,-0.434192,-37.619927,-0.348172,-0.949757,0.046444,7983.903462196
148,3.965758,0.05405,-37.438137,-0.375575,-0.951227,0.060154,7983.903747656
149,4.172811,0.948372,-35.543438,-0.319299,-0.962666,0.058604,7983.904172949
150,4.43301,2.352141,-34.373206,-0.221079,-0.961744,0.049749,7983.904601297
151,4.317832,3.426541,-33.785516,-0.162974,-0.949656,0.075219,7983.905038553
152,4.545876,4.32982,-32.854403,-0.047394,-0.992307,0.089342,7983.905458531
153,4.453861,5.025344,-32.142809,0.03435,-1.012404,0.068315,7983.90588538
154,4.413931,5.311556,-31.167135,0.099032,-1.025642,0.07517,7983.906327154
155,4.41794,4.973787,-30.025116,0.111471,-1.031481,0.083709,7983.906742317
156,4.305367,4.481726,-29.286501,0.084255,-1.026937,0.079847,7983.907025593
157,4.041452,3.904504,-28.654935,0.035149,-1.009675,0.072886,7983.907319979
158,3.612379,3.102521,-27.706504,-0.038865,-0.986653,0.058392,7983.907755087
159,3.015155,2.10166,-26.645747,-0.141221,-0.955445,0.045352,7983.908167898
160,2.475671,1.166441,-25.431644,-0.249011,-0.920686,0.03166,7983.908613172
161,2.04356,0.445293,-24.260516,-0.321647,-0.880049,0.017327,7983.909053613
162,1.733019,0.019093,-23.513538,-0.367726,-0.846882,0.008123,7983.909456202
163,1.62111,-0.32536,-22.811229,-0.377165,-0.837495,0.00431,7983.909891477
164,1.619081,-0.268805,-22.864689,-0.369491,-0.823472,-0.009076,7983.910327658
