,x_deg,x_moteus_deg,y,l,mode,u_ff,q_current,d_current,torque,t_s
0,-19.399047851562504,36.6009521484375,0.15793711887698608,0.1450628811230139,2,0.0,-4.7,-0.30000000000000004,-1.9803247451782227,7993.349098544
1,-17.685180664062504,38.3148193359375,0.15562355230914118,0.1473764476908588,2,-1.8348295784752464,-5.4,0.30000000000000004,-2.2469966411590576,7993.351990632
2,-16.701904296875004,39.298095703125,0.154299104327857,0.14870089567214298,2,-1.7680899471836677,-4.4,0.6000000000000001,-1.8549000024795532,7993.353428879
3,-15.768066406250002,40.23193359375,0.15304386080311566,0.14995613919688433,2,-1.7052527036156495,-4.2,0.4,-1.7703419923782349,7993.354757794
4,-14.850708007812504,41.1492919921875,0.15181372867208276,0.15118627132791723,2,-1.6452846165289778,-3.9000000000000004,0.4,-1.6372780799865723,7993.356131968
5,-13.867431640625005,42.132568359375,0.15049898312060778,0.15250101687939221,2,-1.5833033247912205,-3.8000000000000003,0.2,-1.4821066856384277,7993.357510402
6,-12.928100585937505,43.0718994140625,0.14924714559353802,0.15375285440646197,2,-1.5218223434108409,-3.5,1.0,-1.4699641466140747,7993.358840576
7,-12.0382080078125,43.9617919921875,0.14806536821576877,0.15493463178423122,2,-1.4626091809148511,-3.3000000000000003,1.4000000000000001,-1.412846565246582,7993.360160806
8,-11.170288085937505,44.8297119140625,0.14691706559431061,0.15608293440568938,2,-1.4037478911695982,-2.5,1.7000000000000002,-1.0714880228042603,7993.361480869
9,-10.368286132812504,45.6317138671875,0.14586005911581387,0.15713994088418612,2,-1.345806088468902,-3.2,1.5,-1.362817406654358,7993.362804266
10,-9.582763671875,46.417236328125,0.14482884786732975,0.15817115213267025,2,-1.28796554873094,-2.6,1.6,-1.118108868598938,7993.364121737
11,-8.824707031250004,47.17529296875,0.14383775802199164,0.15916224197800835,2,-1.2301656355150823,-2.6,1.7000000000000002,-1.1068862676620483,7993.365451596
12,-8.121582031250005,47.87841796875,0.14292225375925904,0.16007774624074095,2,-1.1728237107139705,-2.5,1.1,-1.0589550733566284,7993.366755049
13,-7.473388671875001,48.526611328125,0.14208164081631072,0.16091835918368927,2,-1.1171234291634786,-2.2,0.2,-0.9402557015419006,7993.368079316
14,-6.858154296875,49.141845703125,0.1412868855166847,0.1617131144833153,2,-1.059759282000511,-1.9000000000000001,0.0,-0.7932386994361877,7993.369393749
15,-6.308837890625005,49.691162109375,0.14057993978017935,0.16242006021982064,2,-1.0049993926412943,-1.6,0.2,-0.6675897240638733,7993.370720942
16,-5.797973632812506,50.2020263671875,0.1399248021753625,0.1630751978246375,2,-0.9493594872022637,-1.7000000000000002,0.4,-0.7343189716339111,7993.372049413
17,-5.309082031250003,50.69091796875,0.13929999716110453,0.16370000283889546,2,-0.894093937407034,-1.7000000000000002,0.7000000000000001,-0.7299909591674805,7993.373398402
18,-4.869628906250001,51.13037109375,0.13874021825754715,0.16425978174245284,2,-0.8388257341055154,-1.5,0.1,-0.6343463659286499,7993.374668336
19,-4.479614257812501,51.5203857421875,0.13824490870435568,0.1647550912956443,2,-0.7871400191087816,-1.4000000000000001,-0.1,-0.6055712699890137,7993.3759464
20,-4.1060791015625,51.8939208984375,0.1377718707015702,0.16522812929842978,2,-0.7344275511878866,-1.7000000000000002,-0.2,-0.7227369546890259,7993.37729737
