,Fx,Fy,Fz,Mx,My,Mz,t
0,-2.136196,-11.398131,-39.759079,-0.878074,-0.717788,-0.090785,8255.208363915
1,-3.185984,-8.323793,-34.763892,-0.758906,-0.643633,-0.074936,8255.209161112
2,-3.188657,-6.814304,-33.484631,-0.697764,-0.647577,-0.080817,8255.209504128
3,-3.155412,-6.044056,-32.535212,-0.66243,-0.655277,-0.082786,8255.209798274
4,-3.558131,-4.496479,-31.242879,-0.547284,-0.580191,-0.075043,8255.210237677
5,-3.309271,-2.515404,-30.415583,-0.36311,-0.556224,-0.055705,8255.210660562
6,-2.093494,-0.645517,-28.680319,-0.233466,-0.640856,-0.038817,8255.211071652
7,-0.386029,1.386647,-27.296529,-0.095225,-0.749709,-0.018788,8255.211673313
8,0.28748,2.222251,-27.050413,-0.039504,-0.776316,-0.024433,8255.212088532
9,1.037801,2.86193,-26.538472,-0.02483,-0.816476,-0.030898,8255.212501639
10,1.846589,3.137493,-26.471093,-0.04332,-0.845349,-0.035224,8255.212949413
11,3.423867,3.013447,-25.860355,-0.05963,-0.975813,-0.053862,8255.213373891
12,4.425806,2.881727,-25.330638,-0.111407,-1.037495,-0.060995,8255.213785276
13,4.800366,3.048684,-24.782794,-0.094977,-1.027007,-0.029355,8255.214233106
14,5.200716,3.141887,-23.991378,-0.081741,-1.043938,-0.00702,8255.214665269
15,5.442625,3.404293,-23.507629,-0.071876,-1.02868,-0.009766,8255.215071784
16,5.372876,3.390879,-22.650729,-0.041972,-0.988189,-0.004449,8255.215521539
17,5.810026,3.105973,-22.714861,-0.100856,-0.988243,-0.040959,8255.216097979
18,6.191185,2.21259,-22.241466,-0.171077,-1.022663,-0.052294,8255.216504994
19,6.118547,1.819938,-22.519207,-0.179435,-1.02411,-0.049275,8255.21694899
20,6.136055,1.356081,-23.325116,-0.231065,-1.066097,-0.052479,8255.217551096
21,6.4011,1.093869,-23.633352,-0.222747,-1.133144,-0.049843,8255.217937926
22,5.784118,1.054277,-23.698526,-0.166827,-1.110834,-0.039823,8255.218383996
23,4.465672,0.954717,-24.623758,-0.145445,-1.020639,-0.026117,8255.218793308
24,3.334629,0.767394,-25.101548,-0.140613,-0.95363,-0.008608,8255.219226489
25,2.306202,0.503758,-25.490633,-0.140624,-0.88274,-0.00612,8255.219667448
26,1.700483,-0.107466,-25.957571,-0.206535,-0.859611,-0.024037,8255.220083982
27,0.872904,-0.687146,-26.606271,-0.302801,-0.800916,-0.025475,8255.220511108
28,0.297965,-1.176563,-27.215816,-0.323686,-0.750208,-0.021551,8255.22095453
