,Fx,Fy,Fz,Mx,My,Mz,t
63,3.987129,-5.015152,-22.905694,-0.556324,-0.92684,-0.045678,10245.124398448
64,3.634709,-4.645612,-22.196625,-0.5311,-0.892889,-0.040567,10245.124840372
65,3.416159,-4.325649,-22.141098,-0.526609,-0.860832,-0.041142,10245.125259388
66,3.447549,-3.999654,-21.553305,-0.476502,-0.856788,-0.031954,10245.125684497
67,3.70984,-3.811773,-21.210948,-0.481229,-0.873467,-0.036573,10245.126138199
68,4.134135,-3.840447,-20.596593,-0.472561,-0.922508,-0.038583,10245.126545105
69,4.38372,-3.904926,-21.373745,-0.463519,-0.939466,-0.040459,10245.126969066
70,4.467112,-4.335966,-23.276455,-0.523986,-0.936612,-0.049381,10245.127414249
71,4.616484,-4.923034,-25.988688,-0.57909,-0.942353,-0.051594,10245.12782995
72,4.77849,-5.956157,-28.494277,-0.652599,-0.964209,-0.044691,10245.128261263
73,4.9169,-6.923865,-31.404525,-0.718643,-0.977645,-0.040688,10245.128702243
74,4.840677,-7.60568,-33.638977,-0.786659,-0.973966,-0.039395,10245.12911937
75,4.754614,-8.140218,-34.255822,-0.839911,-0.973133,-0.028716,10245.129542646
76,4.548092,-7.937976,-33.736784,-0.832217,-0.977794,-0.031763,10245.129988385
77,3.85206,-7.574274,-34.08598,-0.824471,-0.929851,-0.035896,10245.130404605
78,2.645383,-7.445992,-35.07891,-0.808018,-0.837969,-0.036136,10245.130833437
79,1.614348,-7.555356,-36.55819,-0.781714,-0.756025,-0.025777,10245.131275379
80,0.63235,-8.029756,-38.810072,-0.808717,-0.670414,-0.025049,10245.131687747
81,-0.111092,-8.710936,-41.646274,-0.870414,-0.597538,-0.030815,10245.132125579
82,-0.054086,-9.825997,-42.768935,-0.969679,-0.593832,-0.03237,10245.132718132
83,0.76601,-10.367675,-41.756622,-1.010292,-0.66863,-0.030247,10245.133119537
84,1.521462,-10.445554,-39.478453,-1.034621,-0.744128,-0.028796,10245.133544146
85,1.95708,-9.94383,-37.03857,-1.020254,-0.763427,-0.02791,10245.134008274
86,2.655678,-9.043021,-33.290452,-0.955571,-0.823596,-0.034435,10245.134549549
87,2.73137,-8.528676,-31.478665,-0.94662,-0.809689,-0.042076,10245.134981843
88,2.724831,-7.842362,-29.683181,-0.869063,-0.797527,-0.038308,10245.135418175
89,3.323501,-6.678194,-27.747244,-0.788282,-0.821332,-0.041798,10245.135973302
90,3.948438,-6.213716,-27.51853,-0.742358,-0.878969,-0.044929,10245.136414559
91,4.758952,-5.928187,-27.264964,-0.715411,-0.953561,-0.057559,10245.136852038
92,5.681416,-5.774882,-26.601774,-0.687222,-1.031217,-0.052784,10245.137405851
93,5.722185,-5.531547,-26.884487,-0.662547,-1.034626,-0.048637,10245.137850867
94,5.32267,-4.990818,-27.526403,-0.61647,-1.003448,-0.046118,10245.138269661
95,4.668721,-4.604539,-28.092952,-0.603682,-0.964593,-0.048609,10245.138694122
96,4.024146,-4.482433,-28.53087,-0.591456,-0.918458,-0.047225,10245.139139157
97,3.542708,-4.375412,-29.222591,-0.581129,-0.874657,-0.044643,10245.139559118
98,3.092823,-4.678348,-29.742919,-0.590224,-0.850585,-0.03531,10245.139978672
99,2.412721,-5.019944,-31.157389,-0.644773,-0.795595,-0.030681,10245.140429262
100,2.124035,-5.578476,-31.42459,-0.689098,-0.768327,-0.024258,10245.140994001
101,2.321042,-5.713149,-30.632812,-0.686968,-0.784492,-0.023911,10245.141412776
102,2.023224,-5.793912,-30.850644,-0.713123,-0.772723,-0.031174,10245.14185746
103,1.760437,-5.811315,-31.012613,-0.694392,-0.753275,-0.032214,10245.142283346
104,1.445804,-5.804782,-30.936794,-0.704562,-0.730318,-0.033987,10245.142699808
105,1.17399,-5.555249,-30.893072,-0.687617,-0.709545,-0.034152,10245.143143676
106,0.911149,-5.118466,-31.050811,-0.678759,-0.683528,-0.036323,10245.143557285
107,0.982145,-4.608769,-29.759802,-0.631019,-0.700168,-0.034024,10245.143985672
108,1.207944,-3.818511,-28.450654,-0.579971,-0.708476,-0.032789,10245.144431374
109,1.336563,-2.997771,-27.413978,-0.506287,-0.718131,-0.036539,10245.144842594
110,1.651411,-2.258338,-26.078207,-0.445883,-0.739229,-0.036256,10245.145270147
111,1.938127,-2.084528,-24.875473,-0.40698,-0.771662,-0.029914,10245.145565461
112,2.110331,-1.605559,-24.387008,-0.356333,-0.794497,-0.024711,10245.145996496
113,2.003154,-1.235862,-24.368047,-0.333786,-0.793831,-0.021633,10245.146414957
114,1.90515,-0.88704,-24.049467,-0.338963,-0.76524,-0.022906,10245.146853881
115,2.112113,-0.593156,-24.004514,-0.312737,-0.780849,-0.022811,10245.147277546
116,2.578185,-0.449047,-23.827131,-0.279654,-0.830388,-0.022982,10245.147697414
117,3.091707,-0.567904,-24.011548,-0.297457,-0.862494,-0.028784,10245.148145227
118,3.393266,-0.709079,-24.849912,-0.318564,-0.872934,-0.031055,10245.148571873
119,3.862952,-1.406756,-25.244839,-0.345421,-0.915295,-0.026875,10245.148987686
120,3.969109,-1.920805,-25.406321,-0.382849,-0.914974,-0.025039,10245.149429332
121,4.317379,-2.331974,-26.181174,-0.419075,-0.936124,-0.02588,10245.149858793
122,4.467622,-3.042936,-26.680195,-0.465852,-0.949169,-0.024821,10245.150281717
123,4.422092,-3.598768,-26.875876,-0.525348,-0.946289,-0.03024,10245.150561493
124,4.426082,-4.028584,-27.412074,-0.544227,-0.938144,-0.032341,10245.150854825
125,4.375629,-4.624165,-28.343141,-0.605448,-0.924444,-0.040401,10245.15113612
126,4.504599,-5.738462,-28.994293,-0.692203,-0.944778,-0.039346,10245.151561544
127,4.845205,-6.554629,-29.424577,-0.739702,-0.969632,-0.035832,10245.152022801
128,5.032541,-7.145477,-29.953816,-0.786962,-0.990621,-0.03872,10245.152431096
129,4.921187,-7.39895,-30.712627,-0.821308,-0.984362,-0.033485,10245.152989945
130,4.648702,-7.338125,-30.754692,-0.819107,-0.955272,-0.039089,10245.153433387
131,4.563763,-7.17222,-30.711488,-0.810528,-0.953202,-0.039988,10245.153849404
132,4.360879,-7.036606,-30.381365,-0.793865,-0.945833,-0.038066,10245.154273476
133,4.12627,-6.682834,-30.846573,-0.767728,-0.919173,-0.038594,10245.154720696
134,3.75977,-6.627681,-30.743823,-0.752138,-0.910697,-0.03925,10245.155138028
135,3.278063,-6.502865,-31.028086,-0.750011,-0.87709,-0.037772,10245.155561674
136,3.048648,-6.078512,-31.169475,-0.708481,-0.851088,-0.038561,10245.156088023
137,2.609239,-5.807933,-31.344679,-0.691388,-0.820215,-0.039532,10245.156572336
138,2.546286,-5.605307,-31.342545,-0.674917,-0.819901,-0.042831,10245.156995649
139,2.810681,-5.178078,-30.594632,-0.65802,-0.83857,-0.048521,10245.157689997
140,3.098982,-4.210077,-29.321879,-0.590918,-0.862052,-0.05218,10245.158186921
