,x_deg,x_moteus_deg,y,l,mode,u_ff,q_current,d_current,torque,t_s
0,-19.586059570312496,37.4139404296875,0.15818984866693753,0.14481015133306246,2,0.0,-4.0,-0.7000000000000001,-1.6690289974212646,8684.902324435
1,-18.135864257812496,38.8641357421875,0.15623139903948405,0.14676860096051594,2,-1.835809268201162,-5.2,0.0,-2.1825170516967773,8684.905245411
2,-17.234985351562496,39.7650146484375,0.1550168362673427,0.1479831637326573,2,-1.7679210127730105,-5.0,-0.30000000000000004,-2.064037561416626,8684.906650437
3,-16.367065429687496,40.6329345703125,0.15384870228706152,0.14915129771293847,2,-1.705416052354873,-4.7,-0.1,-1.9586864709854126,8684.907967907
4,-15.449707031249998,41.55029296875,0.152616600579934,0.15038339942006598,2,-1.6445526580139944,-4.4,0.1,-1.8479734659194946,8684.909333896
5,-14.5323486328125,42.4676513671875,0.15138759458673362,0.15161240541326637,2,-1.5846183370775315,-4.0,0.4,-1.7009085416793823,8684.910614681
6,-13.653442382812496,43.3465576171875,0.15021342734271964,0.15278657265728035,2,-1.5274527770279964,-3.7,0.2,-1.4352500438690186,8684.911907523
7,-12.736083984374998,44.263916015625,0.14899178969636853,0.15400821030363146,2,-1.4698505367523018,-3.4000000000000004,0.30000000000000004,-1.422875165939331,8684.913246326
8,-11.84619140625,45.15380859375,0.14781094209033135,0.15518905790966864,2,-1.4101487094147096,-3.3000000000000003,0.4,-1.3946603536605835,8684.914545482
9,-11.0167236328125,45.9832763671875,0.14671436101585875,0.15628563898414125,2,-1.3529446823432512,-2.9000000000000004,0.4,-1.2209306955337524,8684.915821342
10,-10.1817626953125,46.8182373046875,0.1456148215786139,0.15738517842138608,2,-1.2970269707706938,-3.0,0.5,-1.2761152982711792,8684.91714646
11,-9.412719726562496,47.5872802734375,0.14460617529208392,0.15839382470791608,2,-1.2386957107230048,-2.8000000000000003,0.9,-1.201363444328308,8684.918479505
12,-8.643676757812498,48.3563232421875,0.14360169334002382,0.15939830665997617,2,-1.1813687911386404,-2.6,0.9,-1.0994371175765991,8684.919764902
13,-7.9350585937499964,49.06494140625,0.14268002242365216,0.16031997757634783,2,-1.1263593444246789,-2.5,0.9,-1.0725691318511963,8684.921100816
