,Fx,Fy,Fz,Mx,My,Mz,t
0,-1.867635,-5.667491,-34.289879,-0.802216,-0.490723,-0.014299,11467.78748922
1,-0.090802,-2.731916,-29.748561,-0.547068,-0.613358,-0.038861,11467.788144808
2,0.908168,-1.297869,-26.882509,-0.395156,-0.707708,-0.043585,11467.788550675
3,1.441974,0.06331,-24.952552,-0.259374,-0.759203,-0.038288,11467.789142244
4,1.725092,0.627115,-23.726217,-0.193346,-0.785241,-0.023037,11467.789528648
5,1.48409,0.877516,-23.420776,-0.161302,-0.783918,-0.010905,11467.789984385
6,0.582505,0.929039,-24.246002,-0.17045,-0.709635,-0.002022,11467.790413381
7,-0.502992,0.776877,-25.840141,-0.225888,-0.599214,-0.00426,11467.790967655
8,-0.864081,0.455277,-26.724651,-0.261098,-0.55825,-0.006121,11467.791404225
9,-1.01968,0.022169,-27.873911,-0.303953,-0.524216,-0.013184,11467.791841221
10,-0.127197,-0.187804,-27.741611,-0.318681,-0.583492,-0.022984,11467.792394958
11,1.164595,-0.388459,-26.583966,-0.336997,-0.684049,-0.034841,11467.792839658
12,2.334014,-0.25787,-25.637496,-0.319284,-0.786472,-0.043681,11467.793271543
13,2.841375,-0.22364,-25.449865,-0.306119,-0.866669,-0.040944,11467.793820261
14,2.454975,-0.367478,-26.397269,-0.337792,-0.832523,-0.045219,11467.794266072
15,2.284936,-0.486416,-27.103957,-0.346821,-0.816826,-0.052883,11467.794701068
16,2.462562,-0.576309,-27.555854,-0.362041,-0.806123,-0.066493,11467.79525273
17,2.554053,-0.532803,-27.51343,-0.340961,-0.821539,-0.053926,11467.795696319
18,2.663061,-0.138872,-27.795009,-0.290694,-0.843643,-0.046833,11467.796127223
19,2.47178,0.041513,-28.177706,-0.28157,-0.827509,-0.037071,11467.796533942
20,1.84918,0.132161,-28.566309,-0.269231,-0.771549,-0.021169,11467.797009771
21,1.297873,-0.105124,-30.509696,-0.290663,-0.718676,-0.021831,11467.797415435
22,0.768751,-0.691613,-34.112181,-0.364558,-0.661202,-0.042838,11467.797829468
23,0.733989,-2.1646,-37.751633,-0.481467,-0.660242,-0.062425,11467.798264279
24,1.013495,-3.802755,-41.621497,-0.595841,-0.661683,-0.079102,11467.798698868
25,1.382016,-5.368067,-45.711237,-0.748872,-0.703065,-0.094918,11467.799120402
26,1.584781,-6.571251,-48.728057,-0.835031,-0.734348,-0.0846,11467.79953651
27,1.440224,-7.188623,-50.926529,-0.864237,-0.732489,-0.066945,11467.799985821
28,1.347018,-7.814275,-52.188753,-0.92989,-0.729145,-0.079018,11467.800555557
29,0.987019,-8.6406,-51.972476,-0.973831,-0.690589,-0.076213,11467.801115145
30,0.700337,-9.20005,-52.02538,-1.01577,-0.663537,-0.072331,11467.801560956
31,0.997789,-9.863923,-51.633619,-1.074128,-0.712855,-0.070328,11467.801980453
32,1.067198,-10.219306,-50.936405,-1.102866,-0.721055,-0.057944,11467.802410449
33,0.631361,-10.204872,-50.546314,-1.105942,-0.662165,-0.033261,11467.80284189
34,0.259792,-9.856331,-50.341988,-1.077866,-0.646331,-0.021792,11467.803268331
35,0.198025,-9.297912,-50.10142,-1.033058,-0.657513,-0.018185,11467.803682309
36,0.186316,-9.030777,-49.629716,-0.995656,-0.672449,-0.019607,11467.804121935
37,0.24154,-8.480503,-49.654011,-0.958159,-0.66987,-0.026589,11467.804559024
38,0.498946,-7.898378,-49.70692,-0.928786,-0.676277,-0.034049,11467.804975131
39,0.832706,-7.140404,-48.666607,-0.863741,-0.689333,-0.035071,11467.805401091
40,1.355339,-5.917778,-46.986303,-0.763588,-0.732191,-0.034134,11467.805999938
41,1.828192,-4.868589,-45.691783,-0.649742,-0.801038,-0.034453,11467.806401397
42,1.847042,-4.110133,-45.489919,-0.5877,-0.809871,-0.037049,11467.806831524
43,1.656399,-3.780134,-45.47524,-0.564453,-0.78238,-0.032162,11467.807275316
44,1.465174,-3.713744,-45.721402,-0.563062,-0.751599,-0.025482,11467.807695016
45,1.442372,-3.451199,-45.815866,-0.538783,-0.731991,-0.015611,11467.808116291
46,1.386279,-3.393801,-44.997185,-0.531329,-0.722267,-7.2e-05,11467.808563917
47,1.143569,-3.01695,-44.058012,-0.497998,-0.705051,0.017589,11467.808986061
48,0.86947,-2.475318,-43.31051,-0.467507,-0.676462,0.014813,11467.809394651
49,0.919787,-2.145272,-42.364074,-0.429588,-0.690487,0.010076,11467.809844591
50,0.821937,-1.971589,-41.300348,-0.415339,-0.685592,0.011766,11467.810276662
51,0.811303,-1.799444,-40.753127,-0.384836,-0.69549,0.015961,11467.810688529
52,0.646678,-1.925759,-40.354793,-0.400068,-0.684869,0.014837,11467.810977249
53,0.37884,-2.140769,-39.84049,-0.426393,-0.669133,0.019966,11467.811422189
54,0.159768,-2.458722,-39.369825,-0.446602,-0.668868,0.028065,11467.81183989
55,-0.129863,-2.43799,-39.368683,-0.442607,-0.642919,0.031915,11467.812262182
56,-0.332989,-2.539513,-39.078447,-0.446178,-0.625827,0.0372,11467.812553161
57,-0.453466,-2.641925,-39.042827,-0.448638,-0.621619,0.04258,11467.812847289
58,-0.59605,-2.538595,-38.343933,-0.443368,-0.610879,0.04451,11467.813126009
59,-0.724339,-2.10221,-37.636032,-0.419812,-0.591272,0.041865,11467.813542931
60,-0.500085,-1.965898,-36.326794,-0.386282,-0.618823,0.045727,11467.813989224
61,-0.335121,-1.309582,-35.000546,-0.342469,-0.622969,0.035683,11467.814421924
62,-0.263164,-0.920587,-33.212612,-0.308292,-0.636657,0.027374,11467.814982456
63,-0.468016,-0.638768,-32.741599,-0.282828,-0.627759,0.019667,11467.815422008
64,-0.610877,-0.459892,-32.488995,-0.262648,-0.614823,0.017021,11467.815853616
65,-0.739876,-0.334282,-32.270643,-0.261073,-0.591798,0.010677,11467.816262316
66,-0.740062,-0.357798,-32.160014,-0.265004,-0.589591,0.011459,11467.816701664
67,-0.67086,-0.569696,-31.94786,-0.2737,-0.605808,0.014351,11467.817139309
68,-0.532398,-0.504035,-31.859602,-0.28557,-0.612074,0.016185,11467.817546898
69,-0.244305,-0.542945,-31.821111,-0.292913,-0.625527,0.0157,11467.817983506
70,0.190062,-0.301407,-31.965269,-0.267774,-0.652056,0.012117,11467.81843365
71,0.542492,-0.358265,-31.896748,-0.274642,-0.684277,0.005845,11467.818839054
72,1.013062,-0.279923,-32.33636,-0.271519,-0.706684,-0.001378,11467.81926381
