,Fx,Fy,Fz,Mx,My,Mz,t
0,0.444907,0.024302,-25.380813,-0.263469,-0.679912,-0.023431,12569.514560935
1,0.954172,0.964195,-23.306298,-0.17862,-0.724583,-0.017239,12569.515080708
2,0.627033,1.388794,-22.697064,-0.139724,-0.702264,-0.001072,12569.515498056
3,-0.217711,1.35495,-23.449443,-0.172371,-0.637897,-0.000142,12569.516065014
4,-0.627677,1.448365,-24.506686,-0.182492,-0.588304,-0.008184,12569.516484659
5,-1.148743,1.054213,-25.724973,-0.249444,-0.514045,-0.024641,12569.5169226
6,-0.87821,0.767007,-26.294357,-0.259085,-0.517856,-0.029611,12569.517476391
7,0.416824,0.759678,-25.755804,-0.243016,-0.621844,-0.035701,12569.517915813
8,1.921936,0.770359,-25.463767,-0.221411,-0.761771,-0.035437,12569.518349625
9,3.315071,0.568827,-25.828233,-0.235782,-0.910607,-0.041368,12569.518901694
10,3.700598,0.521826,-26.529585,-0.247698,-0.935611,-0.054185,12569.519339931
11,3.791063,0.624946,-27.47835,-0.249951,-0.920441,-0.061975,12569.51977915
12,3.758088,0.553335,-28.684589,-0.265186,-0.903525,-0.066619,12569.520184813
13,3.57256,0.228527,-30.022421,-0.271815,-0.888672,-0.068517,12569.520626328
14,3.076029,-0.507488,-31.83568,-0.316286,-0.865986,-0.063342,12569.521065657
15,3.20728,-1.351865,-33.802692,-0.352334,-0.886761,-0.056157,12569.521472728
16,3.012889,-2.498879,-35.434431,-0.457176,-0.87508,-0.056916,12569.521905187
17,2.122606,-3.411601,-37.595981,-0.556197,-0.783438,-0.049323,12569.522352942
18,1.636705,-4.237674,-39.553273,-0.623405,-0.728508,-0.045866,12569.522783772
19,1.461135,-5.084423,-41.145109,-0.70602,-0.724354,-0.053095,12569.523215398
20,1.543483,-5.944988,-42.576409,-0.762806,-0.724386,-0.064242,12569.524262686
21,0.592495,-8.59573,-50.362306,-0.950977,-0.682739,-0.061069,12569.525021031
22,0.382033,-9.269239,-53.145715,-1.030339,-0.655264,-0.066451,12569.52570547
23,0.720735,-9.557362,-51.693494,-1.059651,-0.676357,-0.069363,12569.526268002
24,0.589247,-9.362194,-50.408267,-1.027907,-0.667735,-0.056736,12569.52679346
25,1.449514,-9.034759,-49.340439,-0.99157,-0.750964,-0.057127,12569.52733853
26,1.41851,-8.867988,-48.961968,-0.956671,-0.744128,-0.03668,12569.528186152
27,0.657117,-8.073678,-49.827058,-0.908272,-0.67638,-0.019595,12569.528869369
28,1.170604,-7.429992,-49.195221,-0.869942,-0.72754,-0.03727,12569.529400309
29,2.018584,-7.042255,-48.672789,-0.845636,-0.794208,-0.045792,12569.530044729
30,3.014658,-6.249292,-48.03219,-0.775039,-0.862754,-0.049454,12569.530775501
31,2.910826,-4.834695,-47.133131,-0.656203,-0.843543,-0.028293,12569.532275155
32,2.648955,-2.913987,-44.603901,-0.499646,-0.84851,-0.033436,12569.532861538
33,2.577698,-2.386323,-43.121103,-0.442275,-0.833318,-0.015912,12569.533350868
34,1.554271,-1.654638,-42.057,-0.403525,-0.724614,0.00103,12569.533788568
35,0.960142,-1.444169,-40.882575,-0.340332,-0.701044,0.029688,12569.535639015
36,-0.256701,-2.388472,-37.617033,-0.418436,-0.631033,0.044291,12569.536199492
37,-0.111591,-2.904773,-36.666339,-0.475234,-0.635794,0.01925,12569.540203958
38,0.39809,-2.415072,-31.935912,-0.409746,-0.66188,0.011243,12569.540685565
39,0.639715,-1.995966,-31.852148,-0.387222,-0.675729,0.002718,12569.54123156
40,1.02591,-1.875746,-31.675393,-0.347885,-0.714101,0.0081,12569.541741908
41,1.514874,-1.649817,-31.112394,-0.356306,-0.751931,-0.0013,12569.542430291
42,1.751556,-1.301594,-31.827164,-0.342782,-0.768739,-0.006994,12569.543001026
43,2.226102,-1.154814,-31.936632,-0.329571,-0.796045,-0.012106,12569.543759742
44,2.895204,-0.926038,-32.199747,-0.288473,-0.848844,-0.016525,12569.544497199
45,3.547612,-0.764234,-32.838611,-0.291433,-0.896174,-0.017978,12569.545273637
46,3.665282,-0.517036,-33.380193,-0.276431,-0.905285,-0.023145,12569.54567743
47,3.519848,-0.34374,-33.842504,-0.259259,-0.908021,-0.015994,12569.546286536
48,3.418337,-0.311731,-33.878823,-0.251729,-0.904635,-0.01374,12569.546796457
49,3.678156,-0.406179,-33.413043,-0.238832,-0.921356,-0.008366,12569.547380804
50,3.87589,-0.496137,-33.347095,-0.223954,-0.949214,-0.002242,12569.548120502
51,3.397452,-0.786089,-33.718077,-0.253023,-0.922706,-0.001637,12569.548689219
52,2.935321,-0.886576,-33.977294,-0.27232,-0.88303,-0.005629,12569.549270658
53,2.786552,-1.112072,-33.91092,-0.299862,-0.858821,-0.008708,12569.549648118
54,2.859705,-1.464738,-33.42037,-0.311743,-0.863688,-0.008273,12569.550062967
55,3.068494,-1.554011,-33.353973,-0.314486,-0.871048,-0.009693,12569.552205485
56,3.40835,-2.256008,-34.376497,-0.398335,-0.896763,-0.010287,12569.552718111
57,3.480931,-2.272797,-34.120662,-0.380226,-0.907806,0.000572,12569.553275421
58,3.734513,-1.951973,-34.043522,-0.337197,-0.920682,0.004651,12569.553842138
59,3.856251,-1.755966,-34.035995,-0.325561,-0.93024,0.003158,12569.554254672
60,3.948858,-1.399053,-34.094028,-0.31732,-0.933111,-0.004514,12569.55481363
61,3.78424,-1.334928,-34.12678,-0.311147,-0.931393,-0.002363,12569.555223423
62,3.445625,-1.02487,-34.589847,-0.293515,-0.908248,-0.003083,12569.55568066
63,2.939219,-0.785819,-35.535101,-0.278384,-0.867577,-0.00599,12569.556271451
64,2.61001,-0.864328,-35.43345,-0.280366,-0.841394,-0.006278,12569.556823168
65,2.408457,-1.018113,-35.109142,-0.287249,-0.831661,-0.001923,12569.557411052
66,2.176848,-0.940484,-34.846124,-0.294688,-0.819582,-0.003791,12569.558000658
67,1.920272,-1.03821,-34.530067,-0.278781,-0.810217,0.001925,12569.558388914
68,1.389464,-0.861084,-34.259674,-0.296122,-0.762535,-0.003008,12569.559114538
69,0.83719,-0.863858,-34.095806,-0.280414,-0.728024,-0.007684,12569.559706959
70,0.45766,-0.960941,-34.385629,-0.299488,-0.690398,-0.006748,12569.560251362
71,0.270756,-1.09339,-34.350703,-0.311533,-0.667829,-0.003562,12569.560805598
72,0.323143,-0.949387,-34.709586,-0.3131,-0.657922,-0.008613,12569.561233964
73,0.431945,-0.968625,-34.668605,-0.307861,-0.68173,-0.002447,12569.561837255
74,0.450896,-0.956207,-34.816842,-0.308963,-0.685298,-0.006361,12569.562231234
75,0.579288,-0.929367,-34.673879,-0.29736,-0.691756,-0.004789,12569.562658582
76,0.824198,-0.993669,-34.74801,-0.309946,-0.704663,-0.009249,12569.563261466
77,1.138211,-0.907472,-34.672627,-0.297007,-0.734933,-0.008429,12569.563818572
78,1.219409,-0.953266,-34.448166,-0.308648,-0.737515,-0.006795,12569.564245624
79,1.40367,-0.985656,-34.553783,-0.316322,-0.751644,-0.006579,12569.564833489
80,1.478423,-0.851422,-34.801617,-0.315287,-0.737728,-0.007627,12569.565250134
81,1.780796,-1.102139,-34.226697,-0.322438,-0.780807,-0.004964,12569.565805351
82,2.038169,-1.053193,-33.90547,-0.301004,-0.803202,-0.004362,12569.566259236
83,2.150088,-0.895975,-34.300552,-0.307468,-0.799263,-0.013324,12569.566828787
84,2.170895,-1.052667,-34.669082,-0.31736,-0.802837,-0.011554,12569.567373949
85,2.215419,-1.27358,-34.786669,-0.330722,-0.814072,-0.01161,12569.567842427
86,2.380031,-1.365597,-34.387109,-0.346408,-0.820868,-0.015588,12569.568413533
87,2.541013,-1.14407,-34.449566,-0.337012,-0.833417,-0.017781,12569.568950732
88,3.125493,-0.706424,-32.195681,-0.319867,-0.876568,-0.016136,12569.569548505
89,2.987951,-0.107758,-31.445784,-0.26299,-0.889465,-0.009847,12569.570125333
90,2.717913,0.190793,-31.073092,-0.240658,-0.86462,-0.009351,12569.570518663
91,2.410996,0.534623,-30.880328,-0.201829,-0.840758,-0.000935,12569.571119473
92,1.975014,0.563752,-31.644499,-0.191431,-0.811393,0.006305,12569.571543803
93,2.196363,0.808251,-31.37683,-0.183474,-0.806854,0.005097,12569.571958966
94,2.680734,1.134109,-29.679598,-0.160852,-0.847265,0.009211,12569.57253122
95,2.450474,1.593015,-29.408908,-0.131938,-0.846655,0.006343,12569.572976216
96,2.76698,1.991267,-28.198734,-0.098248,-0.874011,0.001002,12569.573397676
97,3.109128,2.331786,-26.524276,-0.061062,-0.894019,-0.006122,12569.57381382
98,2.977698,2.790121,-26.222914,-0.038669,-0.883453,-0.016639,12569.574248983
99,2.88301,2.817286,-26.30547,-0.015232,-0.888749,-0.014598,12569.574691461
100,2.725687,3.058128,-26.552624,-0.013263,-0.855433,-0.020503,12569.575119106
101,2.608138,2.81009,-26.372086,-0.024503,-0.849952,-0.010414,12569.575668249
102,2.630617,2.89255,-26.376854,-0.012748,-0.856888,-0.014507,12569.576126653
103,2.545441,2.965164,-26.593186,-0.008235,-0.84958,-0.014412,12569.57654839
104,2.544706,2.914196,-26.37506,-0.019017,-0.853804,-0.017746,12569.577048478
105,2.814796,2.908379,-25.717982,-0.025294,-0.866757,-0.020996,12569.577536437
106,3.041335,3.048675,-25.171598,-0.020159,-0.874966,-0.02898,12569.577997285
107,3.30447,2.92116,-24.486015,-0.009736,-0.907263,-0.023153,12569.578409374
108,3.457688,2.836822,-23.653191,-0.008252,-0.914969,-0.021947,12569.578961925
109,3.289072,2.861953,-23.330605,-0.014071,-0.893896,-0.030054,12569.57940694
110,2.994066,2.687837,-23.547396,-0.040628,-0.87365,-0.029255,12569.579839843
111,2.610297,2.49881,-24.460558,-0.06856,-0.831768,-0.029497,12569.580418487
112,2.434925,2.017753,-24.479428,-0.088002,-0.826702,-0.022684,12569.581194813
113,2.554158,1.85283,-24.405417,-0.116745,-0.832668,-0.026487,12569.581871308
114,2.581067,1.9293,-23.711104,-0.107127,-0.845244,-0.026245,12569.582763189
115,2.502902,2.1149,-23.062634,-0.087596,-0.847549,-0.035612,12569.583273573
116,2.312854,2.326207,-23.506298,-0.064804,-0.819868,-0.040925,12569.583706255
117,1.883178,2.425984,-24.784653,-0.07157,-0.78109,-0.05065,12569.584292824
118,1.698982,2.06958,-25.854308,-0.086892,-0.77803,-0.044826,12569.584832727
119,1.511138,1.76729,-26.710177,-0.105017,-0.763737,-0.047707,12569.58526989
120,1.355844,1.637881,-28.105694,-0.121378,-0.753283,-0.055772,12569.585896366
121,1.267473,1.423565,-29.217353,-0.137293,-0.747328,-0.064809,12569.586445843
122,1.338478,1.334288,-30.239867,-0.159721,-0.752228,-0.072845,12569.587020356
123,1.289176,1.288256,-31.009992,-0.172133,-0.750924,-0.080395,12569.58761687
124,1.071221,1.092731,-30.804661,-0.17222,-0.750124,-0.078607,12569.588310697
125,0.866354,1.042278,-31.578775,-0.159683,-0.735687,-0.074443,12569.588840026
126,0.559393,0.83194,-32.173663,-0.161139,-0.713243,-0.068839,12569.589442447
127,0.247002,0.506393,-32.802198,-0.184326,-0.680657,-0.063786,12569.590054571
128,0.370572,0.00525,-33.470729,-0.22274,-0.685187,-0.060882,12569.590736529
129,0.599903,-0.411077,-33.924156,-0.250587,-0.699496,-0.062084,12569.591340135
130,1.160189,-0.897743,-33.895695,-0.295773,-0.742964,-0.06332,12569.592119813
131,1.777697,-1.220069,-34.337348,-0.32887,-0.783595,-0.065731,12569.592724697
