,x_deg,x_moteus_deg,y,l,mode,u_ff,q_current,d_current,torque,t_s
0,-19.789306640624996,37.210693359375,0.15846456428202776,0.14453543571797223,2,0.0,-3.7,-0.30000000000000004,-1.5699392557144165,12577.143702256
1,-18.328124999999996,38.671875,0.15649083527929974,0.14650916472070025,2,-1.8342200587110415,-3.8000000000000003,-0.5,-1.6171386241912842,12577.146624768
2,-17.630493164062496,39.3695068359375,0.15554982514530463,0.14745017485469536,2,-1.768044604382276,-4.2,0.30000000000000004,-1.7544991970062256,12577.148061386
3,-16.993286132812496,40.0067138671875,0.15469131898715527,0.14830868101284472,2,-1.7035087521813623,-3.9000000000000004,-0.2,-1.6501383781433105,12577.149448911
4,-16.4000244140625,40.5999755859375,0.15389302122004214,0.14910697877995785,2,-1.641310505113812,-3.4000000000000004,-0.1,-1.451043963432312,12577.150743104
5,-15.905639648437498,41.0943603515625,0.15322860415711853,0.14977139584288146,2,-1.5831272032198456,-3.3000000000000003,0.0,-1.3901081085205078,12577.152081759
6,-15.427734374999996,41.572265625,0.152587125298663,0.150412874701337,2,-1.5229377749878257,-3.1,0.0,-1.2975475788116455,12577.153448599
7,-15.010253906249996,41.98974609375,0.15202744081430272,0.15097255918569727,2,-1.4622446381483747,-3.2,-0.1,-1.3314614295959473,12577.154757329
8,-14.631225585937498,42.3687744140625,0.1515198996192838,0.1514801003807162,2,-1.4041640587169022,-3.1,-0.30000000000000004,-1.3099737167358398,12577.156120873
9,-14.257690429687496,42.7423095703125,0.1510202987565169,0.1519797012434831,2,-1.3438165317484603,-3.2,0.0,-1.355206847190857,12577.157474954
10,-13.944580078124998,43.055419921875,0.15060198505768313,0.15239801494231686,2,-1.284676897786024,-2.7,0.30000000000000004,-1.1413325071334839,12577.158755925
11,-13.642456054687496,43.3575439453125,0.15019877254237252,0.15280122745762748,2,-1.229044560055757,-3.0,-0.2,-1.25777006149292,12577.160091784
12,-13.329345703124998,43.670654296875,0.14978135377843926,0.15321864622156073,2,-1.1711575634904352,-3.1,0.4,-1.3136481046676636,12577.161464754
13,-12.999755859374995,44.000244140625,0.14934248609153777,0.15365751390846222,2,-1.1123724439865927,-2.9000000000000004,0.0,-1.2142513990402222,12577.162771687
14,-12.68115234375,44.31884765625,0.1489187735155547,0.1540812264844453,2,-1.0567411011877956,-2.7,-0.1,-1.1533702611923218,12577.164106676
15,-12.307617187499998,44.6923828125,0.14842269055415272,0.15457730944584727,2,-0.9982335556445716,-2.7,-0.1,-1.1644757986068726,12577.165505886
16,-11.939575195312495,45.0604248046875,0.14793465141935586,0.15506534858064414,2,-0.9417075900225154,-2.6,-0.1,-1.1192811727523804,12577.166858115
17,-11.544067382812498,45.4559326171875,0.14741105133020474,0.15558894866979525,2,-0.8857660312800606,-2.1,0.2,-0.8997722864151001,12577.168204363
18,-11.154052734374998,45.845947265625,0.1468956281371017,0.1561043718628983,2,-0.8304195860755961,-1.8,0.0,-0.7605749368667603,12577.169556685
19,-10.753051757812496,46.2469482421875,0.14636665676538244,0.15663334323461756,2,-0.7756531836330147,-1.8,-0.30000000000000004,-0.7331240177154541,12577.170907414
20,-10.346557617187498,46.6534423828125,0.14583147909264374,0.15716852090735625,2,-0.7213876549652456,-1.9000000000000001,0.2,-0.8218330144882202,12577.172270032
21,-9.951049804687495,47.0489501953125,0.14531180450580086,0.15768819549419913,2,-0.6671735271431425,-2.0,-0.2,-0.8660504817962646,12577.173594391
22,-9.583007812499998,47.4169921875,0.14482916771467572,0.15817083228532428,2,-0.6153054240843434,-1.3,0.1,-0.557182252407074,12577.174928769
23,-9.242431640625,47.757568359375,0.1443833870682428,0.1586166129317572,2,-0.5637167210390177,-1.1,0.0,-0.48323187232017517,12577.176255813
24,-8.901855468749996,48.09814453125,0.1439384334130618,0.15906156658693818,2,-0.5130059620417275,-1.1,0.1,-0.47397834062576294,12577.177576154
25,-8.566772460937496,48.4332275390625,0.1435014832018549,0.15949851679814508,2,-0.4634223610541308,-1.1,0.1,-0.48370876908302307,12577.178882032
