,Fx,Fy,Fz,Mx,My,Mz,t
124,2.250816,-1.196785,-32.532836,-0.368305,-0.795226,-0.009833,12669.383530504
125,2.231149,-1.235946,-32.570984,-0.370109,-0.798765,-0.009907,12669.384081999
126,2.277315,-1.21224,-32.431985,-0.357443,-0.802497,-0.010844,12669.384525255
127,2.381835,-1.12711,-32.395482,-0.348075,-0.812869,-0.01245,12669.384941603
128,2.397119,-0.944856,-32.534986,-0.34281,-0.816251,-0.01711,12669.385369692
129,2.462502,-0.838632,-32.462464,-0.327243,-0.827327,-0.01725,12669.38581204
130,2.415829,-0.546214,-32.785605,-0.306991,-0.822406,-0.021837,12669.386227907
131,2.291342,-0.405,-32.892673,-0.293496,-0.81729,-0.02193,12669.386652977
132,2.196786,-0.060197,-33.428627,-0.279899,-0.802719,-0.027852,12669.387101251
133,2.223711,-0.077321,-33.468564,-0.267952,-0.813674,-0.024047,12669.387512155
134,2.220963,0.120404,-33.577149,-0.252107,-0.807051,-0.027887,12669.387938374
135,2.380081,0.298001,-33.533509,-0.25017,-0.810639,-0.033183,12669.388384296
136,2.558522,0.315557,-33.063575,-0.227129,-0.835763,-0.027279,12669.388804681
137,2.568034,0.47696,-33.050193,-0.239395,-0.832722,-0.03342,12669.389222882
138,2.5013,0.687509,-33.192564,-0.225811,-0.818219,-0.036412,12669.389668693
139,2.450942,0.468416,-32.910845,-0.226299,-0.833322,-0.031421,12669.390090597
140,2.388815,0.455524,-32.765969,-0.228943,-0.827066,-0.032309,12669.390507593
141,2.344578,0.409723,-32.838592,-0.237777,-0.818427,-0.03298,12669.390956737
142,2.345544,0.31488,-32.915803,-0.24206,-0.814784,-0.032111,12669.391393919
143,2.387831,0.243217,-33.246063,-0.242489,-0.81942,-0.02956,12669.391940229
144,2.473549,0.124022,-33.177589,-0.247137,-0.82382,-0.027957,12669.392390818
145,2.538222,-0.083014,-33.183339,-0.261545,-0.833001,-0.027197,12669.392807018
146,2.705184,-0.180093,-32.702821,-0.27659,-0.848071,-0.024149,12669.393374791
147,2.84966,-0.091779,-31.927203,-0.279784,-0.851431,-0.023512,12669.393819547
148,2.997144,0.134862,-31.407307,-0.262364,-0.869751,-0.023007,12669.394227358
149,3.292095,0.278019,-30.448751,-0.253367,-0.898041,-0.021033,12669.39451117
150,3.418478,0.545082,-29.822901,-0.231418,-0.90533,-0.022875,12669.394803168
151,3.080825,1.04917,-30.353499,-0.192088,-0.881071,-0.020384,12669.395246868
152,3.001127,1.144709,-30.166529,-0.177579,-0.87154,-0.014149,12669.395652957
153,3.130428,1.318439,-29.362165,-0.157308,-0.869627,-0.012808,12669.396091083
154,3.124864,1.292774,-28.667786,-0.13765,-0.884971,-1.7e-05,12669.396539283
155,3.161832,1.74671,-28.127441,-0.118673,-0.897758,0.0037,12669.39708776
156,3.029049,2.204923,-27.009731,-0.111705,-0.881365,-0.002287,12669.397527793
157,2.930726,2.863107,-25.294468,-0.058485,-0.872607,-0.016895,12669.397956789
158,3.331128,3.772911,-22.625047,0.010525,-0.893355,-0.037169,12669.398516248
159,3.357179,4.430465,-21.629796,0.069934,-0.903621,-0.041876,12669.398960799
160,3.326441,4.454863,-20.882059,0.092757,-0.891462,-0.045546,12669.399379
161,3.270363,4.441397,-20.781415,0.106468,-0.885118,-0.044128,12669.399674312
162,3.160404,4.432808,-21.36274,0.099497,-0.872018,-0.044546,12669.39995005
163,3.059757,4.220577,-21.654378,0.087323,-0.874249,-0.036633,12669.400238029
164,2.69547,4.037312,-22.410355,0.049853,-0.846221,-0.033853,12669.400670081
165,2.452384,4.175674,-23.239323,0.039386,-0.819812,-0.03884,12669.401088874
166,2.155092,4.294728,-23.964801,0.04324,-0.798148,-0.040176,12669.401532741
167,2.013084,4.423636,-24.336153,0.068098,-0.79244,-0.041036,12669.401965367
168,2.095843,4.522373,-24.303719,0.077781,-0.798191,-0.046601,12669.402372511
169,2.357936,4.494097,-23.61963,0.096793,-0.826122,-0.043913,12669.402814878
170,2.656376,4.347991,-22.857406,0.091169,-0.852963,-0.041874,12669.403245578
171,2.847717,4.265106,-22.496096,0.09035,-0.866379,-0.040393,12669.403806629
172,2.834004,4.082227,-22.24888,0.087515,-0.863171,-0.035815,12669.404250329
173,2.537053,3.889802,-22.140369,0.053779,-0.829649,-0.038969,12669.404672881
174,2.22726,3.65085,-22.258783,0.033894,-0.81415,-0.040014,12669.405092044
175,1.897676,3.425666,-22.599266,0.021944,-0.79424,-0.040156,12669.405539614
176,1.433525,3.181042,-23.075756,-0.013437,-0.754175,-0.041591,12669.405959259
177,1.143471,2.98235,-23.410847,-0.027557,-0.734407,-0.040036,12669.4063772
178,1.079951,2.945629,-23.52025,-0.032804,-0.729407,-0.039994,12669.406668864
179,1.077081,2.949163,-23.740387,-0.03487,-0.724719,-0.042185,12669.406973158
180,1.224114,2.845404,-23.746266,-0.037863,-0.730206,-0.042052,12669.407527783
181,1.488401,2.964282,-24.18211,-0.031161,-0.744748,-0.046324,12669.407961668
182,1.65947,2.817832,-24.303884,-0.031314,-0.765893,-0.048755,12669.408404849
183,1.825458,2.726454,-25.011816,-0.027667,-0.779227,-0.054736,12669.408952178
184,1.670323,2.620532,-26.29161,-0.043984,-0.768854,-0.058857,12669.409387563
185,1.669517,2.476635,-27.251606,-0.045913,-0.773562,-0.060851,12669.409824504
186,1.702512,2.411295,-28.134479,-0.058054,-0.772751,-0.069815,12669.410233575
187,1.866837,2.339946,-28.684807,-0.062331,-0.793235,-0.07192,12669.410673941
188,2.054268,2.213431,-29.021832,-0.065308,-0.803195,-0.073204,12669.411117012
189,2.410487,1.990774,-29.062759,-0.075617,-0.826957,-0.068974,12669.411521045
190,2.645369,1.78362,-28.886705,-0.08277,-0.852347,-0.065915,12669.411961467
191,2.936388,1.569124,-29.097633,-0.100898,-0.878273,-0.056068,12669.412543222
192,3.043509,1.346846,-29.39965,-0.105672,-0.875489,-0.051781,12669.412951903
193,3.043007,1.222687,-29.801437,-0.115664,-0.884692,-0.050086,12669.413398196
194,2.917965,0.840484,-30.877021,-0.135224,-0.868644,-0.048752,12669.413969969
195,2.828433,0.55414,-31.64598,-0.166935,-0.858226,-0.048254,12669.41438454
196,2.862697,0.491358,-32.523604,-0.175059,-0.851062,-0.049963,12669.414829369
197,2.984833,0.276131,-32.822935,-0.196686,-0.863032,-0.054519,12669.415405364
198,3.121086,0.078093,-32.578388,-0.191328,-0.88097,-0.048458,12669.41581599
199,3.18037,-0.08334,-32.209723,-0.222175,-0.894743,-0.051827,12669.416263116
200,3.225729,-0.178541,-31.813829,-0.225422,-0.892484,-0.051182,12669.416817149
201,3.420448,-0.094244,-31.595847,-0.201208,-0.910083,-0.045762,12669.417251923
202,3.359558,-0.085774,-31.593066,-0.198917,-0.909796,-0.042679,12669.417688475
203,3.141874,-0.108283,-31.655064,-0.225105,-0.886121,-0.044088,12669.418102304
204,2.932711,-0.063067,-31.976269,-0.22221,-0.871409,-0.03845,12669.41853456
205,2.856382,0.105053,-32.310943,-0.184267,-0.865143,-0.03449,12669.418978445
206,2.746121,0.238202,-32.302291,-0.188148,-0.855131,-0.037622,12669.419387775
207,2.894425,0.494578,-31.894604,-0.161083,-0.862682,-0.035354,12669.419670384
208,3.011714,0.54606,-31.701792,-0.177017,-0.87089,-0.039219,12669.419962826
209,3.123233,0.864119,-30.705165,-0.14566,-0.89039,-0.035119,12669.420546358
210,3.105606,1.134719,-30.185108,-0.123068,-0.898928,-0.033972,12669.420956077
211,3.06929,1.419382,-29.699684,-0.092592,-0.900317,-0.02719,12669.421401665
212,2.93011,1.76461,-29.370152,-0.050054,-0.891619,-0.026004,12669.421968124
213,2.685824,2.024735,-29.380099,-0.063584,-0.857368,-0.025652,12669.42238749
214,2.447741,1.993192,-28.836288,-0.047991,-0.837161,-0.015837,12669.422835172
215,2.263833,1.925073,-28.543631,-0.054148,-0.828797,-0.013002,12669.42326215
216,2.1112,2.014596,-28.795747,-0.057733,-0.806692,-0.016714,12669.423673535
217,1.995521,1.837438,-28.404715,-0.059783,-0.803645,-0.013998,12669.42412192
218,1.740541,1.79154,-28.734864,-0.072023,-0.774955,-0.016969,12669.424534843
219,1.697334,1.668342,-29.101943,-0.084368,-0.777912,-0.017658,12669.424816766
220,1.597616,1.505944,-28.925572,-0.09358,-0.774504,-0.016318,12669.425107745
221,1.649731,1.165494,-29.018275,-0.097613,-0.780609,-0.012457,12669.425551408
222,1.565152,0.923315,-28.95308,-0.124568,-0.772277,-0.016467,12669.425956794
223,1.535208,0.819567,-29.278493,-0.151196,-0.76445,-0.020875,12669.426395827
224,1.576091,0.675653,-29.280363,-0.166095,-0.766701,-0.020813,12669.426838379
225,1.648243,0.437122,-28.924738,-0.172754,-0.786117,-0.017278,12669.427388559
226,1.643834,0.538433,-28.958086,-0.17151,-0.778496,-0.020299,12669.427838093
227,1.519462,0.534508,-28.587941,-0.178185,-0.769661,-0.018151,12669.428260589
228,1.478046,0.48459,-28.476746,-0.185007,-0.767151,-0.016631,12669.428528809
229,1.498102,0.692785,-28.583557,-0.16425,-0.765281,-0.017334,12669.428826788
230,1.420563,0.710798,-28.111355,-0.157178,-0.763869,-0.016164,12669.429265247
231,1.354263,0.895482,-28.216357,-0.146498,-0.752293,-0.018413,12669.429682633
232,1.282613,0.912975,-28.042222,-0.120488,-0.752214,-0.012433,12669.430110221
233,0.979802,1.012288,-28.28834,-0.136642,-0.719822,-0.017755,12669.430563847
234,0.795373,0.947647,-28.403599,-0.135978,-0.707719,-0.017082,12669.431112602
235,0.799933,0.947653,-28.705532,-0.119474,-0.708885,-0.017046,12669.431542413
236,0.78174,0.788394,-28.973555,-0.124525,-0.712392,-0.020236,12669.431986613
237,0.858501,0.576814,-29.415534,-0.15197,-0.714207,-0.024596,12669.432536294
238,0.896063,0.291671,-29.747103,-0.18259,-0.711556,-0.024249,12669.432978123
239,1.041518,0.184317,-30.16107,-0.185815,-0.728398,-0.031241,12669.433407212
240,1.056915,0.031409,-30.564696,-0.206621,-0.7263,-0.034088,12669.433674821
241,1.246345,-0.123463,-30.939223,-0.208964,-0.744418,-0.034687,12669.434111484
242,1.452532,-0.136615,-31.42248,-0.201775,-0.749344,-0.038186,12669.434554277
243,1.510983,-0.416401,-31.718243,-0.235578,-0.762813,-0.042024,12669.434964903
244,1.530186,-0.523214,-32.012284,-0.244957,-0.763374,-0.041826,12669.435248604
245,1.611389,-0.569045,-32.341638,-0.248858,-0.770235,-0.042393,12669.435542194
246,1.749355,-0.574078,-32.952759,-0.258347,-0.777741,-0.040241,12669.435833747
247,1.82856,-0.617126,-33.313828,-0.265742,-0.779328,-0.03829,12669.436257873
248,1.977139,-0.728936,-33.388511,-0.269609,-0.80094,-0.035945,12669.436683407
249,2.053228,-0.696016,-34.191038,-0.269628,-0.800037,-0.038515,12669.437128107
250,2.142571,-0.746526,-34.048996,-0.261565,-0.810723,-0.034695,12669.437542603
251,2.294537,-0.707992,-34.239795,-0.23723,-0.821962,-0.032251,12669.437966637
252,2.309222,-0.79052,-34.308952,-0.259091,-0.822087,-0.035268,12669.438427633
253,2.345965,-0.835228,-34.674004,-0.269097,-0.823238,-0.038159,12669.438830796
254,2.497805,-0.995723,-34.682871,-0.269579,-0.844408,-0.036698,12669.439257626
255,2.538842,-0.969128,-34.686174,-0.266649,-0.844677,-0.039833,12669.439703789
256,2.643967,-1.05259,-34.470004,-0.273669,-0.852037,-0.04068,12669.44011797
257,2.809614,-0.998592,-34.323902,-0.269183,-0.858371,-0.042168,12669.440543263
258,2.910679,-0.985377,-34.209626,-0.276724,-0.867583,-0.043722,12669.440989852
259,3.018462,-0.946577,-33.989516,-0.265059,-0.871041,-0.038982,12669.441544792
260,2.979254,-0.952157,-33.767887,-0.265681,-0.875361,-0.036839,12669.441976381
261,2.805755,-0.949977,-33.577719,-0.285444,-0.853048,-0.03917,12669.442416914
262,2.802985,-0.706176,-33.606596,-0.268271,-0.850134,-0.039891,12669.442969743
263,2.764394,-0.564728,-33.457592,-0.25117,-0.851053,-0.037699,12669.443415572
264,2.725577,-0.594891,-33.05233,-0.255859,-0.854684,-0.034837,12669.443837087
265,2.691419,-0.572902,-32.762679,-0.239558,-0.850158,-0.028715,12669.444114881
266,2.680758,-0.51661,-32.665332,-0.210517,-0.853317,-0.027427,12669.444554562
267,2.399436,-0.65221,-32.618544,-0.254316,-0.831083,-0.031364,12669.444991355
268,2.238044,-0.610568,-32.329955,-0.244422,-0.823168,-0.030946,12669.445399815
269,2.072921,-0.784487,-32.150506,-0.262406,-0.812425,-0.030354,12669.445837163
270,1.968947,-0.89612,-31.932122,-0.277316,-0.805,-0.030509,12669.44614079
271,1.828949,-0.910766,-31.646899,-0.268713,-0.790712,-0.029189,12669.446551934
272,1.720802,-0.824823,-31.678393,-0.270299,-0.777966,-0.030705,12669.446978209
273,1.70811,-0.888924,-31.357872,-0.261114,-0.778631,-0.027837,12669.447420353
274,1.485845,-1.07785,-30.857663,-0.271913,-0.763618,-0.028333,12669.447836572
275,1.252718,-1.215718,-30.817938,-0.299614,-0.748928,-0.03002,12669.44826305
276,1.191779,-1.197948,-30.859884,-0.289965,-0.730483,-0.029102,12669.448708101
277,1.027189,-1.350464,-30.717074,-0.305532,-0.725617,-0.029376,12669.449122191
278,0.957785,-1.284085,-30.894898,-0.311858,-0.709938,-0.032274,12669.449399133
279,1.00479,-1.332707,-30.792761,-0.3035,-0.712957,-0.030794,12669.449696926
280,1.026252,-1.318045,-30.757149,-0.299387,-0.709581,-0.029952,12669.449985442
281,1.024932,-1.392863,-30.721288,-0.311532,-0.714426,-0.032397,12669.450406346
282,1.041084,-1.401837,-30.795097,-0.32136,-0.712597,-0.037825,12669.450833472
283,1.087588,-1.502903,-30.618361,-0.322661,-0.72349,-0.037259,12669.451278209
284,1.258392,-1.55203,-30.625843,-0.31576,-0.742566,-0.038119,12669.451699465
285,1.276827,-1.611441,-30.588456,-0.327492,-0.743129,-0.039663,12669.452124628
286,1.465294,-1.520227,-30.702553,-0.309964,-0.751297,-0.041065,12669.452569013
287,1.564354,-1.578262,-30.660354,-0.327986,-0.758758,-0.042521,12669.452990047
288,1.687421,-1.452464,-30.918019,-0.314017,-0.765425,-0.04628,12669.453415765
289,1.673856,-1.373008,-31.235544,-0.334069,-0.757498,-0.052993,12669.453858021
290,1.659499,-1.437647,-31.095373,-0.327421,-0.760872,-0.050043,12669.454276351
291,1.785321,-1.484657,-31.135193,-0.327799,-0.772022,-0.05079,12669.45469594
292,1.810288,-1.449133,-31.214676,-0.312463,-0.775548,-0.050849,12669.455141825
293,1.849304,-1.394245,-31.507941,-0.306314,-0.769811,-0.052142,12669.455561932
294,1.794871,-1.365183,-32.008774,-0.328108,-0.762301,-0.057246,12669.455980207
295,1.908573,-1.479226,-31.837653,-0.318327,-0.780691,-0.055165,12669.456274704
296,1.879731,-1.512866,-32.235642,-0.335823,-0.778134,-0.05963,12669.456714089
297,2.010559,-1.584526,-32.317399,-0.325072,-0.789064,-0.057247,12669.457125919
298,2.025901,-1.691219,-32.390219,-0.347097,-0.789219,-0.061875,12669.457560804
299,2.194034,-1.637397,-32.505522,-0.332454,-0.797234,-0.063312,12669.457999856
300,2.187502,-1.680732,-32.868826,-0.346039,-0.791364,-0.06615,12669.458409501
