,x_deg,x_moteus_deg,y,l,mode,u_ff,q_current,d_current,torque,t_s
0,-19.6080322265625,37.3919677734375,0.15821954547106704,0.14478045452893296,2,0.0,-3.8000000000000003,0.30000000000000004,-1.5992363691329956,9838.800328095
1,-18.163330078124996,38.836669921875,0.15626845682223106,0.14673154317776893,2,-1.8354273673732253,-4.9,0.1,-2.050281286239624,9838.80320372
2,-17.33935546875,39.66064453125,0.15515744808874235,0.14784255191125764,2,-1.7703376078546889,-4.5,-0.1,-1.8862810134887695,9838.804565079
3,-16.5208740234375,40.4791259765625,0.15405555272567079,0.1489444472743292,2,-1.7094324863077155,-4.6000000000000005,-0.30000000000000004,-1.9242503643035889,9838.805866865
4,-15.6859130859375,41.3140869140625,0.15293357075116507,0.15006642924883493,2,-1.6509346477767473,-4.6000000000000005,-0.2,-1.8963514566421509,9838.807174465
5,-14.790527343749998,42.20947265625,0.15173314305030808,0.1512668569496919,2,-1.5922470438405671,-4.2,0.0,-1.7624913454055786,9838.808460436
6,-13.8621826171875,43.1378173828125,0.15049197606995635,0.15250802393004365,2,-1.5335816490167526,-4.0,0.2,-1.681323766708374,9838.809779648
7,-12.933837890625,44.066162109375,0.1492547783612677,0.1537452216387323,2,-1.4755343799420269,-3.8000000000000003,0.0,-1.6131417751312256,9838.811062026
8,-12.027465820312498,44.9725341796875,0.14805112906319745,0.15494887093680254,2,-1.4187015195348436,-3.5,0.6000000000000001,-1.390669822692871,9838.812418811
9,-11.044189453124998,45.955810546875,0.14675060514058855,0.15624939485941144,2,-1.3585856072398106,-3.5,0.6000000000000001,-1.4950875043869019,9838.813713819
10,-10.132324218749998,46.86767578125,0.14554985937690806,0.15745014062309193,2,-1.301748942512012,-3.2,1.2000000000000002,-1.3378463983535767,9838.814967198
11,-9.253417968749995,47.74658203125,0.1443977542902084,0.1586022457097916,2,-1.2473558366624835,-2.8000000000000003,1.3,-1.189333438873291,9838.816318224
12,-8.325073242187496,48.6749267578125,0.14318682593338214,0.15981317406661785,2,-1.1883505110792774,-2.6,1.4000000000000001,-1.1023894548416138,9838.817626973
13,-7.501098632812498,49.4989013671875,0.14211750863386685,0.16088249136613314,2,-1.132279396350268,-2.9000000000000004,1.4000000000000001,-1.2100861072540283,9838.818917999
14,-6.682617187499998,50.3173828125,0.14106070038289548,0.16193929961710452,2,-1.0773521221943976,-2.4000000000000004,1.7000000000000002,-1.007200837135315,9838.820226748
15,-5.864135742187498,51.1358642578125,0.1400095207138402,0.16299047928615978,2,-1.0216363695858495,-1.8,1.0,-0.7724563479423523,9838.821512182
16,-5.12255859375,51.87744140625,0.1390621864946306,0.1639378135053694,2,-0.9678833578382569,-2.2,0.0,-0.9168198108673096,9838.822771486
17,-4.413940429687498,52.5860595703125,0.13816164470006184,0.16483835529993815,2,-0.915458623285778,-2.0,0.0,-0.8371903896331787,9838.824085402
18,-3.6778564453124973,53.3221435546875,0.13723122421521067,0.16576877578478932,2,-0.8609796365294251,-1.9000000000000001,0.0,-0.8272104859352112,9838.825417058
19,-2.9912109374999982,54.0087890625,0.1363680637856135,0.1666319362143865,2,-0.8067901958909065,-1.3,0.5,-0.5557910799980164,9838.826678177
20,-2.3704833984374996,54.6295166015625,0.13559184650144263,0.16740815349855737,2,-0.755316010918226,-1.8,0.1,-0.6982649564743042,9838.827965611
21,-1.7772216796875009,55.2227783203125,0.13485369082779894,0.16814630917220105,2,-0.7029723415135845,-1.5,-0.1,-0.647118091583252,9838.829291785
22,-1.2388916015624951,55.7611083984375,0.1341870980512223,0.16881290194877768,2,-0.651727616918226,-1.3,-0.5,-0.5408728122711182,9838.830575608
23,-0.7499999999999979,56.25,0.13358442745395233,0.16941557254604767,2,-0.6019054601150873,-1.1,-0.1,-0.46423396468162537,9838.831808506
24,-0.27209472656249534,56.7279052734375,0.1329978332709826,0.17000216672901738,2,-0.5543291229370166,-0.9,-0.2,-0.3921985924243927,9838.833112884
25,0.15637207031250522,57.1563720703125,0.13247408488406467,0.17052591511593532,2,-0.5044581751205657,-1.2000000000000002,0.0,-0.5268769264221191,9838.834381392
26,0.5628662109374971,57.5628662109375,0.13197911407734592,0.17102088592265408,2,-0.4569884912802582,-0.9,0.0,-0.40592750906944275,9838.83561766
27,0.9144287109374959,57.9144287109375,0.13155255709971914,0.17144744290028086,2,-0.41103437931415354,-0.9,0.0,-0.40554124116897583,9838.836887501
28,1.2659912109375073,58.2659912109375,0.13112743189593484,0.17187256810406515,2,-0.3646189347750648,-0.6000000000000001,0.0,-0.2548236548900604,9838.838175917
29,1.595581054687504,58.5955810546875,0.13073019104257763,0.17226980895742236,2,-0.3185530559263108,-0.4,-0.2,-0.18034595251083374,9838.839429777
30,1.8922119140625033,58.8922119140625,0.1303737720765213,0.1726262279234787,2,-0.2742192992845376,-0.5,0.30000000000000004,-0.22667929530143738,9838.840676137
31,2.177856445312508,59.1778564453125,0.13003154544798579,0.1729684545520142,2,-0.23080721612614385,0.1,0.0,0.04459485784173012,9838.841917201
32,2.425048828124999,59.425048828125,0.129736179235902,0.173263820764098,2,-0.18847310058826627,-0.2,0.0,-0.12217710167169571,9838.843154728
33,2.6722412109375027,59.6722412109375,0.12944155266211482,0.17355844733788517,2,-0.14696156079128686,-0.2,0.30000000000000004,-0.08581729233264923,9838.844479847
34,2.941406249999996,59.94140625,0.12912158406741076,0.17387841593258924,2,-0.10267383369400052,-0.30000000000000004,0.0,-0.1479083150625229,9838.845958353
35,3.1721191406250013,60.172119140625,0.1288480327810326,0.1741519672189674,2,-0.055025633468711144,-0.30000000000000004,0.2,-0.1451578140258789,9838.847309639
36,3.3698730468749964,60.369873046875,0.12861408321935144,0.17438591678064855,2,-0.013169931400461632,-0.4,-0.1,-0.1713900864124298,9838.848629258
37,3.556640624999997,60.556640625,0.12839357645307944,0.17460642354692055,2,0.027296511351289632,-0.1,0.0,-0.07775308191776276,9838.84992984
38,3.7708740234375036,60.7708740234375,0.1281411779475062,0.17485882205249378,2,0.06599882606705954,-0.30000000000000004,-0.1,-0.14222030341625214,9838.851198811
39,3.9411621093750058,60.941162109375,0.12794096376744582,0.17505903623255417,2,0.10307614321377223,0.0,-0.30000000000000004,-0.01624203287065029,9838.852497837
40,4.122436523437503,61.1224365234375,0.1277282337012284,0.1752717662987716,2,0.14025342115377304,0.0,-0.30000000000000004,0.032408058643341064,9838.853809993
41,4.309204101562503,61.3092041015625,0.12750949183707605,0.17549050816292394,2,0.17626138777612987,0.30000000000000004,0.0,0.1558379977941513,9838.855068187
42,4.506958007812498,61.5069580078125,0.12727836570111956,0.17572163429888044,2,0.209999146787608,0.6000000000000001,-0.1,0.2556324303150177,9838.856392194
43,4.704711914062506,61.7047119140625,0.12704773852459397,0.17595226147540602,2,0.24457730861679172,0.6000000000000001,0.2,0.2641136050224304,9838.857662851
44,4.896972656249998,61.89697265625,0.1268239981893964,0.17617600181060358,2,0.2766107584858135,0.4,0.0,0.1993386447429657,9838.858903563
45,5.105712890625001,62.105712890625,0.1265816189653764,0.1764183810346236,2,0.30681504061773024,0.5,0.30000000000000004,0.24031244218349457,9838.860200978
46,5.297973632812505,62.2979736328125,0.12635887345670385,0.17664112654329614,2,0.33754681751102866,0.7000000000000001,0.0,0.31644585728645325,9838.861490227
47,5.506713867187508,62.5067138671875,0.1261175791459584,0.1768824208540416,2,0.3666880511852356,0.7000000000000001,0.0,0.4014572203159332,9838.862759994
