,Fx,Fy,Fz,Mx,My,Mz,t
0,3.022641,-11.090705,-29.880898,-1.145661,-0.794416,-0.039999,10995.993261997
1,3.255675,-9.255156,-27.694919,-1.00068,-0.832437,-0.029338,10995.99390514
2,2.340936,-8.41365,-29.203042,-0.917404,-0.800286,-0.020095,10995.994336118
3,0.871577,-7.689085,-31.791278,-0.866386,-0.710122,-0.003784,10995.994763855
4,-1.415731,-6.701135,-34.557591,-0.79986,-0.513971,0.015183,10995.995315702
5,-1.578773,-5.361235,-33.602024,-0.732011,-0.502462,-0.001924,10995.99575568
6,-0.147642,-3.805734,-29.671477,-0.633016,-0.599158,-0.038032,10995.996183251
7,1.279747,-1.541585,-24.703271,-0.439956,-0.690539,-0.056554,10995.996749672
8,2.743303,-0.202738,-21.467046,-0.284388,-0.826821,-0.050988,10995.997184872
9,3.412955,0.9311,-20.002417,-0.189287,-0.894778,-0.046053,10995.997600572
10,3.126026,1.544762,-20.414059,-0.125217,-0.893775,-0.031206,10995.998023957
11,2.411639,1.874005,-22.037092,-0.098319,-0.846561,-0.020431,10995.998473305
12,1.996616,1.787195,-24.146766,-0.132081,-0.827329,-0.027443,10995.998887913
13,1.272196,0.992791,-26.287566,-0.220509,-0.7616,-0.03834,10995.999308632
14,-1.203089,0.936424,-28.48663,-0.194984,-0.492284,-0.008149,10995.999760591
15,-1.660874,0.838914,-29.324978,-0.194952,-0.448005,0.002505,10996.000324642
16,-0.482223,0.675503,-28.46365,-0.22772,-0.54094,-0.023519,10996.000742564
17,0.678302,-0.39792,-27.782801,-0.291489,-0.653879,-0.034922,10996.001184468
18,2.489204,-1.265804,-26.755985,-0.373711,-0.818384,-0.059451,10996.001748315
19,3.492403,-2.179946,-26.236452,-0.450997,-0.914657,-0.069783,10996.002179089
20,3.418057,-2.503736,-26.998221,-0.502068,-0.910288,-0.071621,10996.002655437
21,2.655181,-2.217361,-27.252708,-0.513144,-0.838928,-0.059502,10996.003171044
22,2.029058,-1.448213,-27.668481,-0.4438,-0.782617,-0.051581,10996.003609892
23,1.819323,-0.4064,-27.489692,-0.352337,-0.754568,-0.042884,10996.004048963
24,2.869636,0.103833,-26.721541,-0.285614,-0.857809,-0.047977,10996.004602884
25,3.490779,0.600599,-26.790744,-0.237246,-0.902684,-0.056355,10996.005047788
26,3.859988,0.684435,-27.394217,-0.230888,-0.925397,-0.046097,10996.005467951
27,3.663305,0.974121,-29.208383,-0.199062,-0.895587,-0.038629,10996.005887836
28,2.515453,0.827592,-32.292315,-0.239535,-0.800569,-0.030058,10996.006330888
