,x_deg,x_moteus_deg,y,l,mode,u_ff,t_s
0,-34.94934082031251,-94.9493408203125,0.18128653628176908,0.11871346371823091,2,0.0,3926.921994588
1,-34.493408203125,-94.493408203125,0.18069934873861798,0.119300651261382,2,0.6336474173192654,3926.924522535
2,-34.2572021484375,-94.2572021484375,0.18039441578858112,0.11960558421141887,2,0.6663119769972603,3926.92581286
3,-34.04296875000001,-94.04296875,0.18011742915156592,0.11988257084843407,2,0.6888364532019091,3926.927026982
4,-33.8287353515625,-93.8287353515625,0.17984005026559008,0.12015994973440991,2,0.7095427909177152,3926.928242419
5,-33.59252929687501,-93.592529296875,0.17953377552372182,0.12046622447627817,2,0.7293519755338529,3926.92945943
6,-33.33435058593751,-93.3343505859375,0.17919848430541524,0.12080151569458475,2,0.7479958337345078,3926.930637201
7,-33.1036376953125,-93.1036376953125,0.17889840688603492,0.12110159311396507,2,0.7649947214503454,3926.931783916
8,-32.88940429687501,-92.889404296875,0.1786193861544386,0.1213806138455614,2,0.7806838629658246,3926.932979242
9,-32.64770507812501,-92.647705078125,0.1783041657065881,0.12169583429341188,2,0.79620586610022,3926.93416879
10,-32.3895263671875,-92.3895263671875,0.17796696224831743,0.12203303775168256,2,0.8104665628923127,3926.935303783
11,-32.14233398437501,-92.142333984375,0.177643643355847,0.12235635664415298,2,0.8233044219244814,3926.936495183
12,-31.884155273437507,-91.8841552734375,0.17730548075194186,0.12269451924805813,2,0.835912730977407,3926.937682509
13,-31.593017578125,-91.593017578125,0.17692358178148354,0.12307641821851645,2,0.847409371036735,3926.938866965
14,-31.323852539062507,-91.3238525390625,0.1765699848462924,0.12343001515370758,2,0.8579873063993249,3926.94004692
15,-31.0162353515625,-91.0162353515625,0.17616527895981668,0.12383472104018331,2,0.867756127952211,3926.941300709
16,-30.758056640625,-90.758056640625,0.17582513882998388,0.12417486117001611,2,0.8770320535112168,3926.942512572
17,-30.450439453125007,-90.450439453125,0.17541931508037295,0.12458068491962704,2,0.8851098086364857,3926.943682064
18,-30.164794921875004,-90.164794921875,0.175041959027113,0.12495804097288699,2,0.8920556516054767,3926.944916631
19,-29.873657226562507,-89.8736572265625,0.17465684778478643,0.12534315221521355,2,0.8985150125277506,3926.946125475
20,-29.560546875000007,-89.560546875,0.17424212893950933,0.12575787106049066,2,0.9039006804632386,3926.947300801
21,-29.274902343750004,-89.27490234375,0.1738633154835478,0.12613668451645219,2,0.9083440531503422,3926.94851922
22,-28.9508056640625,-88.9508056640625,0.17343298127732298,0.126567018722677,2,0.9121678527107069,3926.949725897
23,-28.59375000000001,-88.59375,0.1729582624377542,0.1270417375622458,2,0.9149883338734999,3926.950861631
24,-28.198242187500007,-88.1982421875,0.17243169483518847,0.12756830516481152,2,0.9169463186351399,3926.951999198
25,-27.769775390625004,-87.769775390625,0.17186043296936843,0.12813956703063156,2,0.9182283600494683,3926.953227283
26,-27.291870117187507,-87.2918701171875,0.1712223208757636,0.12877767912423638,2,0.9187614930011061,3926.954395424
27,-26.770019531250007,-86.77001953125,0.1705244880787403,0.1294755119212597,2,0.9185404599268312,3926.955579713
28,-26.165771484375,-86.165771484375,0.16971523108335987,0.13028476891664012,2,0.9175843887227717,3926.956743354
29,-25.523071289062507,-85.5230712890625,0.16885317233397226,0.13114682766602773,2,0.9159165459555172,3926.957924717
30,-24.8638916015625,-84.8638916015625,0.16796779412033147,0.13203220587966852,2,0.9135210555161797,3926.959117413
31,-24.133300781249996,-84.13330078125,0.16698528873393156,0.13301471126606842,2,0.9103964168672833,3926.960350442
32,-23.358764648437504,-83.3587646484375,0.16594257059620304,0.13405742940379695,2,0.906404311654944,3926.961536398
33,-22.60620117187501,-82.606201171875,0.16492861643595083,0.13507138356404916,2,0.9018750858453234,3926.962723872
34,-21.8096923828125,-81.8096923828125,0.16385488627220382,0.13614511372779617,2,0.8967053127947715,3926.963881865
35,-21.00769042968751,-81.0076904296875,0.1627734852779445,0.1372265147220555,2,0.8909929738124092,3926.965122024
36,-20.172729492187496,-80.1727294921875,0.1616477136891886,0.1383522863108114,2,0.884176585453145,3926.96630385
37,-19.3377685546875,-79.3377685546875,0.1605223774954437,0.13947762250455628,2,0.8770567056198337,3926.967498602
38,-18.519287109375,-78.519287109375,0.15942002606606193,0.14057997393393806,2,0.8692010806696336,3926.968685983
39,-17.67883300781251,-77.6788330078125,0.1582892380323114,0.1417107619676886,2,0.8607582870495174,3926.969891031
40,-16.86035156250001,-76.8603515625,0.15718948297489624,0.14281051702510375,2,0.8516763857058731,3926.971062172
41,-16.041870117187507,-76.0418701171875,0.15609151303287355,0.14390848696712644,2,0.8422117735886783,3926.972257221
42,-15.1739501953125,-75.1739501953125,0.15492953762331785,0.14507046237668214,2,0.8318884119140104,3926.973452621
43,-14.328002929687507,-74.3280029296875,0.1537996323947395,0.14620036760526048,2,0.8209655290695665,3926.974638058
44,-13.509521484375007,-73.509521484375,0.15270923851753973,0.14729076148246026,2,0.8098518200975788,3926.975814717
45,-12.674560546875007,-72.674560546875,0.1516000823129185,0.1483999176870815,2,0.7981124727055948,3926.977011302
46,-11.828613281250002,-71.82861328125,0.1504799516160554,0.1495200483839446,2,0.7855166681157854,3926.978223591
47,-10.982666015625007,-70.982666015625,0.14936379608627098,0.150636203913729,2,0.7724517237877813,3926.979400435
48,-10.169677734374998,-70.169677734375,0.1482951771547669,0.1517048228452331,2,0.7591796274183129,3926.980585206
49,-9.334716796875,-69.334716796875,0.1472021113894269,0.15279788861057308,2,0.7452301772517278,3926.981775347
50,-8.532714843749998,-68.53271484375,0.14615670227864713,0.15384329772135286,2,0.7308830193691511,3926.982929469
51,-7.752685546874999,-67.752685546875,0.14514442549212142,0.15485557450787857,2,0.7164391317415038,3926.984135443
52,-6.895751953124998,-66.895751953125,0.14403773484212923,0.15596226515787076,2,0.7007726039282365,3926.985335251
53,-6.082763671875002,-66.082763671875,0.14299328097851016,0.15700671902148983,2,0.6849729286656457,3926.986498058
54,-5.28076171875,-65.28076171875,0.14196842513137833,0.15803157486862165,2,0.669156595246219,3926.987648921
55,-4.484252929687502,-64.4842529296875,0.1409562153510309,0.1590437846489691,2,0.6530518303528519,3926.988844766
56,-3.6712646484375053,-63.6712646484375,0.13992908171395688,0.1600709182860431,2,0.6358617530529826,3926.99001274
57,-2.8472900390625013,-62.8472900390625,0.13889451049193807,0.16110548950806192,2,0.6187944518674977,3926.991190362
58,-2.039794921875009,-62.039794921875,0.13788715078348177,0.16211284921651822,2,0.6011352705334324,3926.992523095
59,-1.0620117187500013,-61.06201171875,0.13667630570244169,0.1633236942975583,2,0.5802468682815717,3926.993787457
60,-0.26550292968750355,-60.2655029296875,0.13569743128127054,0.16430256871872945,2,0.5608838423004405,3926.994982172
61,0.5255126953124906,-59.4744873046875,0.13473216737295138,0.1652678326270486,2,0.5418869656567628,3926.996176572
62,1.333007812499996,-58.6669921875,0.1337540354701515,0.1662459645298485,2,0.5223711449479964,3926.99734838
63,2.1020507812500004,-57.89794921875,0.13282945419870779,0.1671705458012922,2,0.5031518095966874,3926.998518447
64,2.865600585937495,-57.1343994140625,0.13191836444337085,0.16808163555662914,2,0.4835253460046421,3926.999673847
65,3.678588867187498,-56.3214111328125,0.1309559930285896,0.1690440069714104,2,0.4636425169211914,3927.000898654
66,4.491577148437494,-55.5084228515625,0.13000174097295367,0.16999825902704632,2,0.4425734834698082,3927.002028943
67,5.733032226562497,-54.2669677734375,0.1285606084783359,0.1714393915216641,2,0.4123688806476438,3927.004125023
68,6.7163085937499964,-53.28369140625,0.1274332538709423,0.1725667461290577,2,0.38477871901156047,3927.005527181
69,7.578735351562495,-52.4212646484375,0.12645492069833522,0.17354507930166477,2,0.36003350693734043,3927.006748488
70,8.331298828124995,-51.668701171875,0.12560934080973143,0.17439065919026855,2,0.33777481784960006,3927.007927444
71,9.111328124999993,-50.888671875,0.12474100830288724,0.17525899169711273,2,0.3146970122407653,3927.00922988
72,9.869384765624996,-50.130615234375,0.12390514654763338,0.1760948534523666,2,0.29158945361722133,3927.010452669
73,10.567016601562496,-49.4329833984375,0.12314297167543896,0.17685702832456102,2,0.26861038336176,3927.01161094
74,11.248168945312498,-48.7518310546875,0.12240539977382597,0.17759460022617402,2,0.2465939984467178,3927.012824617
75,11.912841796874995,-48.087158203125,0.12169201770906765,0.17830798229093234,2,0.2231880813752698,3927.014013702
76,12.533569335937495,-47.4664306640625,0.1210315100990032,0.17896848990099679,2,0.2003985628537509,3927.015153084
77,13.121337890624995,-46.878662109375,0.12041119521828036,0.17958880478171962,2,0.17827822140505994,3927.016327077
78,13.725585937499995,-46.2744140625,0.1197787182747624,0.1802212817252376,2,0.15527764458605314,3927.017523921
79,14.291381835937495,-45.7086181640625,0.11919132766325174,0.18080867233674824,2,0.1318835385360001,3927.018717025
80,14.846191406249998,-45.15380859375,0.11861991312405239,0.1813800868759476,2,0.1082715483002476,3927.019920055
81,15.422973632812498,-44.5770263671875,0.11803069270941575,0.18196930729058425,2,0.08357599758254164,3927.021190602
