,x_deg,x_moteus_deg,y,l,mode,u_ff,t_s
0,-34.7955322265625,-94.7955322265625,0.18108865845608524,0.11891134154391475,2,0.0,3923.452777853
1,-34.405517578125,-94.405517578125,0.18058594251779717,0.11941405748220282,2,0.6355766362096189,3923.455069913
2,-34.19677734375,-94.19677734375,0.18031633145027134,0.11968366854972864,2,0.6617770332185453,3923.456410035
3,-33.99902343750001,-93.9990234375,0.18006056268047155,0.11993943731952844,2,0.685702714887237,3923.457642916
4,-33.8067626953125,-93.8067626953125,0.1798115792323831,0.12018842076761688,2,0.706854154988245,3923.458841612
5,-33.603515625,-93.603515625,0.1795480311280447,0.12045196887195528,2,0.7266264179074022,3923.460049475
6,-33.38378906250001,-93.3837890625,0.17926273100395923,0.12073726899604076,2,0.7452789482752973,3923.461261467
7,-33.16406250000001,-93.1640625,0.17897703964812423,0.12102296035187576,2,0.7628327906976615,3923.462468886
8,-32.933349609375,-92.933349609375,0.1786766504689733,0.12132334953102669,2,0.7794852046194203,3923.463646934
9,-32.713623046875,-92.713623046875,0.1783901793978887,0.12160982060211128,2,0.7946950188182897,3923.464871556
10,-32.47741699218751,-92.4774169921875,0.1780818111300487,0.12191818886995129,2,0.809630039673991,3923.46606966
11,-32.25769042968751,-92.2576904296875,0.1777945813900415,0.12220541860995848,2,0.8231593022236057,3923.467267634
12,-31.994018554687507,-91.9940185546875,0.17744943820211465,0.12255056179788534,2,0.8357695340195257,3923.468473478
13,-31.746826171875004,-91.746826171875,0.1771254136340438,0.12287458636595619,2,0.8475446480775781,3923.469699823
14,-31.516113281249996,-91.51611328125,0.1768226045071641,0.12317739549283588,2,0.858449493204889,3923.470882519
15,-31.241455078125,-91.241455078125,0.17646164299461203,0.12353835700538796,2,0.8681201519967556,3923.472138789
16,-30.950317382812507,-90.9503173828125,0.17607847546002559,0.1239215245399744,2,0.8774837127729622,3923.473360207
17,-30.675659179687507,-90.6756591796875,0.1757164940163944,0.1242835059836056,2,0.8855353193919153,3923.47453307
18,-30.395507812500007,-90.3955078125,0.17534678496081163,0.12465321503918836,2,0.8924406678991448,3923.475705174
19,-30.109863281250004,-90.10986328125,0.1749693345393581,0.1250306654606419,2,0.8985161778160833,3923.476906945
20,-29.818725585937507,-89.8187255859375,0.17458413021630687,0.12541586978369312,2,0.9039196078699872,3923.478083956
21,-29.47265625,-89.47265625,0.17412561828672254,0.12587438171327744,2,0.9083541048866848,3923.479277152
22,-29.093627929687507,-89.0936279296875,0.17362268772251485,0.12637731227748514,2,0.9120273528589875,3923.480469404
23,-28.648681640625007,-88.648681640625,0.1730313373761964,0.1269686626238036,2,0.9149159937309703,3923.481655156
24,-28.214721679687504,-88.2147216796875,0.17245364985702422,0.12754635014297577,2,0.9169677133125362,3923.482818612
25,-27.681884765625007,-87.681884765625,0.17174315107341992,0.12825684892658007,2,0.9182319659733704,3923.48399566
26,-27.0721435546875,-87.0721435546875,0.17092862419809132,0.12907137580190867,2,0.918765216427953,3923.485264708
27,-26.429443359375004,-86.429443359375,0.1700685164799827,0.1299314835200173,2,0.9184922773513808,3923.486443182
28,-25.770263671874996,-85.770263671875,0.169184881618293,0.13081511838170698,2,0.9174857816653783,3923.487626952
29,-25.050659179687504,-85.0506591796875,0.16821876540978298,0.131781234590217,2,0.9157452893366167,3923.488800945
30,-24.314575195312507,-84.3145751953125,0.16722917386532657,0.13277082613467342,2,0.9132964449855538,3923.489985049
31,-23.589477539062507,-83.5894775390625,0.16625327003146334,0.13374672996853665,2,0.9101484127690938,3923.491144486
32,-22.880859375000007,-82.880859375,0.1652987481690846,0.13470125183091539,2,0.9063871831429047,3923.492351867
33,-22.100830078125007,-82.100830078125,0.16424740086491563,0.13575259913508436,2,0.9017380161533939,3923.493548286
34,-21.34277343750001,-81.3427734375,0.16322531484005692,0.13677468515994307,2,0.8965099201497155,3923.49471513
35,-20.5682373046875,-80.5682373046875,0.16218094211171227,0.13781905788828772,2,0.8907168932354719,3923.495879568
36,-19.7113037109375,-79.7113037109375,0.16102574013450496,0.13897425986549503,2,0.8843414346734453,3923.4971633
37,-18.8763427734375,-78.8763427734375,0.15990080123059203,0.14009919876940796,2,0.8765167532430267,3923.498341941
38,-18.057861328125,-78.057861328125,0.15879903321450003,0.14120096678549995,2,0.8687904564424882,3923.499507934
39,-17.266845703125007,-77.266845703125,0.1577354675059676,0.1422645324940324,2,0.8605161542982311,3923.500726334
40,-16.442871093750004,-76.44287109375,0.1566292008726595,0.1433707991273405,2,0.8511912684092102,3923.501909438
41,-15.618896484375,-75.618896484375,0.15552491318319725,0.14447508681680274,2,0.8416682642399878,3923.503099227
42,-14.800415039062498,-74.8004150390625,0.1544302742326236,0.1455697257673764,2,0.8314093548733257,3923.504326237
43,-13.90502929687501,-73.905029296875,0.15323577291603158,0.1467642270839684,2,0.8202196374625701,3923.505526545
44,-13.086547851562509,-73.0865478515625,0.1521469400943546,0.1478530599056454,2,0.8087963104046959,3923.506703686
45,-12.235107421875,-72.235107421875,0.15101772047860257,0.14898227952139742,2,0.7970061849430976,3923.507899086
46,-11.383666992187502,-71.3836669921875,0.14989236636031847,0.15010763363968152,2,0.7844631044006309,3923.509170707
47,-10.510253906250004,-70.51025390625,0.14874233984232646,0.15125766015767353,2,0.7704124917294912,3923.51040257
48,-9.686279296874998,-69.686279296875,0.1476617826898143,0.15233821731018568,2,0.7565895885192295,3923.511589748
49,-8.873291015625002,-68.873291015625,0.14660008598970123,0.15339991401029876,2,0.742648323398924,3923.512786907
50,-8.016357421875002,-68.016357421875,0.14548609311170502,0.15451390688829497,2,0.727959811590386,3923.514008474
51,-7.19238281250001,-67.1923828125,0.14442016352981124,0.15557983647018875,2,0.7126857698178461,3923.515576927
52,-6.071777343750007,-66.07177734375,0.14297920450662194,0.15702079549337805,2,0.6918442993839944,3923.516896067
53,-5.236816406250008,-65.23681640625,0.1419124308077725,0.1580875691922275,2,0.6742413467933653,3923.518076819
54,-4.434814453125006,-64.434814453125,0.1408935785422744,0.15910642145772558,2,0.6580024695739786,3923.519247793
55,-3.6053466796874987,-63.6053466796875,0.13984607418978795,0.16015392581021204,2,0.6413702422556136,3923.5204801
56,-2.759399414062505,-62.7593994140625,0.13878454886844094,0.16121545113155905,2,0.6233227943721085,3923.521692519
57,-1.935424804687501,-61.9354248046875,0.1377574302482518,0.1622425697517482,2,0.6053654134426174,3923.522876289
58,-1.1334228515624993,-61.1334228515625,0.1367643989117323,0.16323560108826768,2,0.5873442271931915,3923.524105133
59,-0.29846191406250067,-60.2984619140625,0.13573780026121257,0.16426219973878742,2,0.5681569192761186,3923.525309385
60,0.509033203124992,-59.490966796875,0.134752206065971,0.165247793934029,2,0.5492228614991614,3923.526477711
61,1.2561035156249942,-58.743896484375,0.1338468705348951,0.16615312946510488,2,0.5304160167136327,3923.527611408
62,2.0471191406250013,-57.952880859375,0.13289526665316193,0.16710473334683806,2,0.5118090201363141,3923.528819678
63,2.8491210937499964,-57.15087890625,0.13193795474945286,0.16806204525054713,2,0.49152248653095754,3923.529997282
64,3.6291503906249956,-56.370849609375,0.13101428545066335,0.16898571454933664,2,0.47171614314817145,3923.53116246
65,4.436645507812495,-55.5633544921875,0.1300659583223835,0.1699340416776165,2,0.4517721393290881,3923.532361971
66,5.260620117187499,-54.7393798828125,0.12910669157209784,0.17089330842790215,2,0.4307371035057458,3923.533574723
67,6.035156249999995,-53.96484375,0.12821287588901187,0.17178712411098812,2,0.40947753217590444,3923.534760049
68,6.831665039062498,-53.1683349609375,0.1273018233519233,0.17269817664807668,2,0.3881730562385021,3923.535947078
69,7.650146484374999,-52.349853515625,0.12637435613077022,0.17362564386922977,2,0.36583895858550014,3923.537241515
70,8.402709960937498,-51.5972900390625,0.12552950073011765,0.17447049926988234,2,0.34316453887747866,3923.538404174
71,9.116821289062496,-50.8831787109375,0.12473492280959206,0.17526507719040793,2,0.3216769098168125,3923.539591241
72,9.847412109374995,-50.152587890625,0.12392926239535146,0.17607073760464853,2,0.29956667710549106,3923.540762289
73,10.517578124999995,-49.482421875,0.12319675969562514,0.17680324030437483,2,0.2775177607896624,3923.541942282
74,11.182250976562498,-48.8177490234375,0.12247649097290718,0.1775235090270928,2,0.2552195153247697,3923.543110812
75,11.824951171874993,-48.175048828125,0.12178598760967115,0.17821401239032886,2,0.23296381199198402,3923.544317582
76,12.478637695312495,-47.5213623046875,0.12108973858137831,0.17891026141862168,2,0.20964443014315043,3923.545505853
77,13.099365234374993,-46.900634765625,0.1204342945026131,0.17956570549738687,2,0.18669134976649704,3923.546679753
78,13.692626953124998,-46.307373046875,0.1198130797098464,0.1801869202901536,2,0.16382746011449706,3923.547843264
79,14.274902343749996,-45.72509765625,0.11920836970762477,0.18079163029237522,2,0.14105801052341949,3923.549066164
80,14.835205078124998,-45.164794921875,0.11863118418240691,0.18136881581759307,2,0.11688611489516898,3923.550236731
81,15.340576171874993,-44.659423828125,0.11811456497026246,0.18188543502973753,2,0.09382571088359126,3923.551387631
82,15.851440429687493,-44.1485595703125,0.11759618498122457,0.18240381501877542,2,0.0710067977831807,3923.552532179
83,16.323852539062496,-43.6761474609375,0.11712028657098388,0.1828797134290161,2,0.048138362937092616,3923.553682413
84,16.757812499999996,-43.2421875,0.1166860683529872,0.1833139316470128,2,0.025259586966396574,3923.554823387
85,17.175292968749996,-42.82470703125,0.11627100931323442,0.18372899068676557,2,0.002485483623228424,3923.555952362
86,17.592773437499996,-42.4072265625,0.11585857657672168,0.18414142342327833,2,-0.020810520155936374,3923.55721715
87,17.982788085937493,-42.0172119140625,0.11547565709494176,0.18452434290505823,2,-0.045619742283044495,3923.558396162
88,18.328857421874996,-41.671142578125,0.11513781301229961,0.18486218698770038,2,-0.0692283477127823,3923.559566969
89,18.630981445312493,-41.3690185546875,0.11484435635075314,0.18515564364924686,2,-0.09274850237419902,3923.560751962
90,18.911132812499993,-41.0888671875,0.11457348255584815,0.18542651744415184,2,-0.11693792128131009,3923.561929954
91,19.158325195312496,-40.8416748046875,0.1143354691746284,0.1856645308253716,2,-0.1402307313666345,3923.563126132
92,19.367065429687493,-40.6329345703125,0.11413520598389697,0.185864794016103,2,-0.16426537323082363,3923.564342106
93,19.542846679687493,-40.4571533203125,0.1139670794003988,0.1860329205996012,2,-0.18872777586462453,3923.565543562
94,19.680175781249996,-40.31982421875,0.11383605912341048,0.1861639408765895,2,-0.21249790907678365,3923.56669274
95,19.790039062499996,-40.2099609375,0.11373145059456109,0.1862685494054389,2,-0.23547553690715342,3923.567871955
96,19.866943359375,-40.133056640625,0.11365833452854696,0.18634166547145303,2,-0.25891237415784896,3923.569130391
97,19.910888671874996,-40.089111328125,0.11361659457121859,0.1863834054287814,2,-0.2839599561547217,3923.570331476
98,19.916381835937493,-40.0836181640625,0.11361137915575437,0.18638862084424562,2,-0.30751755030562533,3923.571485414
99,19.872436523437496,-40.1275634765625,0.11365311541683591,0.18634688458316406,2,-0.3300111125688674,3923.572654518
