,x_deg,x_moteus_deg,y,l,mode,u_ff,t_s
0,-34.89440917968751,-94.8944091796875,0.181215890364591,0.118784109635409,2,0.0,3926.149144434
1,-34.48791503906251,-94.4879150390625,0.18069226284769285,0.11930773715230714,2,0.6334857169420562,3926.151330976
2,-34.24621582031251,-94.2462158203125,0.18038022099189166,0.11961977900810833,2,0.6597354835197586,3926.152623283
3,-34.00451660156251,-94.0045166015625,0.18006767189002154,0.11993232810997845,2,0.6829234934139234,3926.153818201
4,-33.7847900390625,-93.7847900390625,0.17978310414956972,0.12021689585043027,2,0.7038295957893828,3926.15501962
5,-33.55407714843751,-93.5540771484375,0.17948387307865088,0.12051612692134911,2,0.7234229716392044,3926.156225242
6,-33.31787109375001,-93.31787109375,0.17917706435192068,0.1208229356480793,2,0.7422384122895849,3926.157427568
7,-33.0816650390625,-93.0816650390625,0.17886980598155267,0.12113019401844732,2,0.759956907809336,3926.158608616
8,-32.8399658203125,-92.8399658203125,0.17855494586542822,0.12144505413457177,2,0.7763807925100445,3926.159781275
9,-32.5762939453125,-92.5762939453125,0.17821094690779957,0.12178905309220042,2,0.7917418782551227,3926.160987361
10,-32.318115234375,-92.318115234375,0.1778736052246188,0.12212639477538118,2,0.8067106335171519,3926.162167927
11,-32.04895019531251,-92.0489501953125,0.1775213845388613,0.1224786154611387,2,0.8202035191159431,3926.163337272
12,-31.790771484375007,-91.790771484375,0.17718304956171704,0.12281695043828295,2,0.8326881461831719,3926.164513857
13,-31.527099609375007,-91.527099609375,0.17683703231820885,0.12316296768179114,2,0.8444130858606818,3926.165690517
14,-31.241455078125,-91.241455078125,0.17646164299461203,0.12353835700538796,2,0.8551709783823784,3926.166850435
15,-30.95581054687501,-90.955810546875,0.17608571016064803,0.12391428983935196,2,0.8649415162103944,3926.168067891
16,-30.6646728515625,-90.6646728515625,0.1757020048113897,0.12429799518861029,2,0.8743352421520398,3926.169280994
17,-30.357055664062507,-90.3570556640625,0.17529600293324013,0.12470399706675986,2,0.8826691947121714,3926.170440709
18,-30.071411132812504,-90.0714111328125,0.17491848679906724,0.12508151320093275,2,0.8898487765588574,3926.171611906
19,-29.769287109375,-89.769287109375,0.17451866968581944,0.12548133031418054,2,0.896227307343834,3926.172811584
20,-29.467163085937507,-89.4671630859375,0.17411833496288076,0.12588166503711923,2,0.9019476730798084,3926.173999372
21,-29.165039062500007,-89.1650390625,0.17371750116261092,0.12628249883738907,2,0.9067378295106505,3926.175190235
22,-28.868408203125007,-88.868408203125,0.17332348761006486,0.12667651238993513,2,0.9107224523723267,3926.176378061
