,x_deg,x_moteus_deg,y,l,mode,u_ff,t_s
0,-34.92736816406251,-94.9273681640625,0.18125828122354282,0.11874171877645717,2,0.0,3928.082647504
1,-34.57580566406251,-94.5758056640625,0.18080560499856904,0.11919439500143095,2,0.6335757301395823,3928.084842472
2,-34.3670654296875,-94.3670654296875,0.1805363059179804,0.1194636940820196,2,0.6598249940735961,3928.086140816
3,-34.1802978515625,-94.1802978515625,0.18029503023428534,0.11970496976571465,2,0.6831178807117306,3928.087329994
4,-33.97705078125,-93.97705078125,0.1800321232734021,0.1199678767265979,2,0.7037845015915134,3928.088556542
5,-33.7738037109375,-93.7738037109375,0.17976886509178855,0.12023113490821144,2,0.7242446390251067,3928.089773627
6,-33.5870361328125,-93.5870361328125,0.1795266473483717,0.12047335265162828,2,0.7428896566514223,3928.090924749
7,-33.38928222656251,-93.3892822265625,0.17926986830490615,0.12073013169509383,2,0.7599266224411343,3928.092134372
8,-33.16406250000001,-93.1640625,0.17897703964812423,0.12102296035187576,2,0.7767079093157769,3928.093354994
9,-32.92785644531251,-92.9278564453125,0.17866949325230153,0.12133050674769846,2,0.7927171316261541,3928.094542283
10,-32.713623046875,-92.713623046875,0.1783901793978887,0.12160982060211128,2,0.8072413996312218,3928.095762145
11,-32.4664306640625,-92.4664306640625,0.1780674581760796,0.12193254182392038,2,0.8212236319677655,3928.097028045
12,-32.230224609375,-92.230224609375,0.17775865259023316,0.12224134740976683,2,0.8347069559777209,3928.098243056
13,-31.944580078125,-91.944580078125,0.17738466800269614,0.12261533199730384,2,0.8465675527907304,3928.099418289
14,-31.582031250000004,-91.58203125,0.1769091589471876,0.1230908410528124,2,0.85716756798358,3928.100603189
15,-31.181030273437496,-91.1810302734375,0.17638216353877048,0.12361783646122951,2,0.8669938954153671,3928.101783738
16,-30.785522460937507,-90.7855224609375,0.17586134422735092,0.12413865577264907,2,0.8758139373503167,3928.10294999
17,-30.318603515625007,-90.318603515625,0.1752452119367824,0.12475478806321758,2,0.8837480748408475,3928.104152334
18,-29.763793945312507,-89.7637939453125,0.17451139543650562,0.12548860456349437,2,0.8910605533171794,3928.10535616
19,-29.1595458984375,-89.1595458984375,0.17371020877111826,0.12628979122888173,2,0.8974505887041166,3928.106530356
20,-28.494873046875004,-88.494873046875,0.1728266905042729,0.12717330949572708,2,0.902856849586199,3928.107736238
21,-27.7642822265625,-87.7642822265625,0.1718531038260726,0.12814689617392738,2,0.9075774131429917,3928.108978397
22,-27.0172119140625,-87.0172119140625,0.17085517060133595,0.12914482939866403,2,0.9115677573378862,3928.110144075
23,-26.341552734375007,-86.341552734375,0.1699507806271231,0.1300492193728769,2,0.9144837119151221,3928.111325882
24,-25.60546875,-85.60546875,0.16896376184318224,0.13103623815681775,2,0.9166738830160155,3928.112543301
25,-24.852905273437507,-84.8529052734375,0.16795302845293802,0.13204697154706196,2,0.918119777466758,3928.113744238
26,-24.105834960937504,-84.1058349609375,0.16694833083628985,0.13305166916371014,2,0.9187429328670762,3928.114947304
27,-23.325805664062504,-83.3258056640625,0.1658981786224425,0.1341018213775575,2,0.9185891763023568,3928.116167556
28,-22.5347900390625,-82.5347900390625,0.16483237017406607,0.13516762982593392,2,0.9176412459120726,3928.117373678
29,-21.7547607421875,-81.7547607421875,0.1637808224856588,0.13621917751434118,2,0.9159580523047814,3928.118572726
30,-20.963745117187504,-80.9637451171875,0.16271422923236645,0.13728577076763354,2,0.9135417094625218,3928.119762552
31,-20.15625,-80.15625,0.16162549768942727,0.13837450231057272,2,0.9104352655508687,3928.12098873
32,-19.35424804687501,-79.354248046875,0.16054458153180298,0.139455418468197,2,0.9064481890356704,3928.122153019
33,-18.568725585937507,-78.5687255859375,0.15948658298415766,0.14051341701584233,2,0.9020175881546131,3928.1233824
34,-17.750244140625007,-77.750244140625,0.15838526357006988,0.1416147364299301,2,0.8966695634639446,3928.124553819
35,-16.9427490234375,-76.9427490234375,0.15730012123785994,0.14269987876214005,2,0.890869089492729,3928.125766348
36,-16.1407470703125,-76.1407470703125,0.15622404796557993,0.14377595203442006,2,0.8842295435341636,3928.127010748
37,-15.256347656250005,-75.25634765625,0.15503973915439162,0.14496026084560837,2,0.8765651944116934,3928.128317184
38,-14.399414062500005,-74.3994140625,0.1538949039801286,0.1461050960198714,2,0.8680025962464867,3928.129529177
39,-13.602905273437507,-73.6029052734375,0.15283349524605744,0.14716650475394255,2,0.8593616244440722,3928.130720706
40,-12.800903320312505,-72.8009033203125,0.1517676953269432,0.1482323046730568,2,0.850249996714583,3928.131905199
41,-11.97143554687501,-71.971435546875,0.15066879471182087,0.14933120528817911,2,0.84036551683075,3928.133113506
