,x_deg,x_moteus_deg,y,l,mode,u_ff,t_s
0,-34.82299804687501,-94.822998046875,0.18112400955723995,0.11887599044276004,2,0.0,3928.854810385
1,-34.46044921875,-94.46044921875,0.18065682939175362,0.11934317060824637,2,0.6331742444669917,3928.857005501
2,-34.22973632812501,-94.229736328125,0.18035892683207944,0.11964107316792055,2,0.6599498457869961,3928.858266549
3,-34.0484619140625,-94.0484619140625,0.1801245363011211,0.11987546369887889,2,0.6824764039932489,3928.859461097
4,-33.85620117187501,-93.856201171875,0.17987563335147946,0.12012436664852053,2,0.70314650647279,3928.860661886
5,-33.6419677734375,-93.6419677734375,0.17959791789451307,0.12040208210548692,2,0.7231026522406041,3928.861858675
6,-33.438720703125,-93.438720703125,0.17933409299163688,0.1206659070083631,2,0.7417614604460481,3928.863037001
7,-33.22448730468751,-93.2244873046875,0.17905564336292484,0.12094435663707515,2,0.7591591072067021,3928.864261827
8,-32.98828125,-92.98828125,0.17874820967160238,0.12125179032839761,2,0.7762886145697088,3928.865450986
9,-32.74658203125,-92.74658203125,0.1784331737862438,0.1215668262137562,2,0.7918739513094932,3928.866628867
10,-32.51586914062501,-92.515869140625,0.17813203934043406,0.12186796065956593,2,0.8063012021662146,3928.867814675
11,-32.27416992187501,-92.274169921875,0.17781613601099777,0.12218386398900222,2,0.8199600159578504,3928.869031149
12,-32.0379638671875,-92.0379638671875,0.17750699700722428,0.12249300299277571,2,0.8330409223238844,3928.870240771
13,-31.790771484375007,-91.790771484375,0.17718304956171704,0.12281695043828295,2,0.8449755138656836,3928.871405393
14,-31.466674804687504,-91.4666748046875,0.17675766914448796,0.12324233085551203,2,0.855603823064621,3928.872591071
15,-31.0931396484375,-91.0931396484375,0.17626651394641604,0.12373348605358395,2,0.8656184580007757,3928.873774768
16,-30.7196044921875,-90.7196044921875,0.17577444324715708,0.12422555675284291,2,0.8745963731014295,3928.874933297
17,-30.3076171875,-90.3076171875,0.17523069858151552,0.12476930141848447,2,0.8825930952126748,3928.876128475
18,-29.8077392578125,-89.8077392578125,0.17456958463368646,0.12543041536631352,2,0.8900134472245473,3928.877345486
19,-29.219970703125004,-89.219970703125,0.17379041632179573,0.12620958367820426,2,0.8965885622264056,3928.878545034
20,-28.560791015625,-88.560791015625,0.17291441039730396,0.12708558960269603,2,0.9022316462770879,3928.879739694
21,-27.8192138671875,-87.8192138671875,0.171926389366281,0.128073610633719,2,0.9070850651468119,3928.880984667
22,-27.110595703125,-87.110595703125,0.17098003478442922,0.12901996521557077,2,0.911124089058059,3928.882159123
23,-26.396484375000007,-86.396484375,0.17002436862193496,0.12997563137806503,2,0.9141687361240862,3928.883324931
24,-25.682373046875,-85.682373046875,0.16906696102026444,0.13093303897973554,2,0.9164138686251406,3928.884489831
25,-24.951782226562496,-84.9517822265625,0.16808590895230155,0.13191409104769844,2,0.9179254670733263,3928.885687157
26,-24.221191406250007,-84.22119140625,0.16710354419772067,0.13289645580227932,2,0.918684166526462,3928.886851131
27,-23.474121093750004,-83.47412109375,0.16609793023632652,0.13390206976367347,2,0.9186863438118116,3928.888036031
28,-22.694091796875007,-82.694091796875,0.1650470668505653,0.13495293314943468,2,0.917941954147887,3928.88923369
29,-21.908569335937504,-81.9085693359375,0.163988197857191,0.136011802142809,2,0.9164493069521422,3928.890426312
30,-21.123046875,-81.123046875,0.16292903314635562,0.13707096685364437,2,0.9142240091210714,3928.891619861
31,-20.3265380859375,-80.3265380859375,0.16185507082714454,0.13814492917285545,2,0.9112823804960137,3928.892836409
32,-19.541015625,-79.541015625,0.1607962481997004,0.1392037518002996,2,0.9075390893354807,3928.894028531
33,-18.728027343750004,-78.72802734375,0.15970107080293258,0.1402989291970674,2,0.9031770505263619,3928.895228227
34,-17.926025390625,-77.926025390625,0.15862167986535256,0.14137832013464743,2,0.8981201465063018,3928.896481682
35,-17.069091796875,-77.069091796875,0.1574698009494202,0.1425301990505798,2,0.8920796742358551,3928.897665712
36,-16.26708984375001,-76.26708984375,0.1563934421174784,0.14360655788252158,2,0.885726410691402,3928.898843316
37,-15.476074218750004,-75.47607421875,0.15533372905741677,0.14466627094258322,2,0.8787563787351031,3928.900044216
38,-14.6356201171875,-74.6356201171875,0.15421018137844528,0.1457898186215547,2,0.8709986559265743,3928.901251856
39,-13.8336181640625,-73.8336181640625,0.15314065229752585,0.14685934770247414,2,0.8625878530221843,3928.902429071
40,-13.048095703125009,-73.048095703125,0.15209586453031013,0.14790413546968986,2,0.8537976791183406,3928.90358662
41,-12.257080078125002,-72.257080078125,0.15104681450016297,0.14895318549983702,2,0.8446142368811129,3928.904768501
42,-11.455078125,-71.455078125,0.14998659409327222,0.15001340590672776,2,0.8346003895085867,3928.905942679
43,-10.647583007812507,-70.6475830078125,0.14892285409146502,0.15107714590853497,2,0.8239840933564246,3928.907124116
44,-9.851074218750009,-69.85107421875,0.1478775398166797,0.1521224601833203,2,0.8130344759769568,3928.908335164
45,-9.043579101562504,-69.0435791015625,0.14682208840743713,0.15317791159256286,2,0.8010412609844593,3928.909524972
46,-8.2745361328125,-68.2745361328125,0.145821150666592,0.154178849333408,2,0.7888235720451982,3928.910695039
47,-7.4615478515625036,-67.4615478515625,0.1447677873248484,0.15523221267515158,2,0.7762583170908091,3928.911875624
48,-6.6430664062500036,-66.64306640625,0.14371252293548,0.15628747706451998,2,0.7631193235135224,3928.913083987
49,-5.819091796874999,-65.819091796875,0.14265572924175757,0.15734427075824242,2,0.7489641123942816,3928.914285035
50,-5.050048828125007,-65.050048828125,0.1416746462802369,0.15832535371976308,2,0.7346205371025796,3928.915436676
