,x_deg,x_moteus_deg,y,l,mode,u_ff,t_s
0,-34.91088867187501,-94.910888671875,0.18123708703364239,0.1187629129663576,2,0.0,3925.76902105
1,-34.5318603515625,-94.5318603515625,0.18074894249248127,0.11925105750751872,2,0.6350599662663492,3925.771313702
2,-34.29565429687501,-94.295654296875,0.18044408931090508,0.11955591068909491,2,0.6624932764031943,3925.772688453
3,-34.08142089843751,-94.0814208984375,0.1801671737765479,0.1198328262234521,2,0.6862592532256866,3925.773976778
4,-33.88916015625001,-93.88916015625,0.17991832466792707,0.12008167533207292,2,0.7083839597449324,3925.775226289
5,-33.65295410156251,-93.6529541015625,0.1796121690102092,0.12038783098979078,2,0.7286959195386555,3925.776499466
6,-33.44970703125,-93.44970703125,0.17934836244512337,0.12065163755487662,2,0.7484459259042853,3925.777713273
7,-33.23547363281251,-93.2354736328125,0.17906993181505415,0.12093006818494584,2,0.7657466313517785,3925.77899558
8,-33.0047607421875,-93.0047607421875,0.17876967282588227,0.12123032717411772,2,0.7834243506217076,3925.780264017
9,-32.74658203125,-92.74658203125,0.1784331737862438,0.1215668262137562,2,0.7994761323173247,3925.781520713
10,-32.51586914062501,-92.515869140625,0.17813203934043406,0.12186796065956593,2,0.8143346733357371,3925.782761168
11,-32.28515625,-92.28515625,0.17783050464855485,0.12216949535144514,2,0.8282917612716434,3925.783999531
12,-32.021484375,-92.021484375,0.17748541408114327,0.12251458591885672,2,0.8411277694391979,3925.785316467
13,-31.7413330078125,-91.7413330078125,0.17711820819119153,0.12288179180880845,2,0.8529950775724211,3925.786529478
14,-31.47766113281251,-91.4776611328125,0.17677210066699772,0.12322789933300227,2,0.8635943175218852,3925.787797489
15,-31.175537109375007,-91.175537109375,0.17637493693281434,0.12362506306718565,2,0.8732325464360089,3925.78907424
16,-30.7745361328125,-90.7745361328125,0.17584686264284222,0.12415313735715777,2,0.882222777196924,3925.790306936
17,-30.384521484375,-90.384521484375,0.17533227672749996,0.12466772327250003,2,0.8897728923925863,3925.791532206
18,-29.945068359375004,-89.945068359375,0.174751354709622,0.125248645290378,2,0.896471175164137,3925.792770236
19,-29.445190429687507,-89.4451904296875,0.17408920001878805,0.12591079998121193,2,0.9024266798280647,3925.794030654
20,-28.906860351562507,-88.9068603515625,0.17337458895755153,0.12662541104244845,2,0.9073117420960253,3925.795229535
21,-28.29711914062501,-88.297119140625,0.17256340605543857,0.12743659394456142,2,0.911299927486179,3925.796505546
22,-27.583007812500004,-87.5830078125,0.17161116952509176,0.12838883047490823,2,0.91450095125364,3925.797903408
23,-26.731567382812507,-86.7315673828125,0.17047302820381927,0.12952697179618072,2,0.9170379135240077,3925.79924714
24,-25.97351074218751,-85.9735107421875,0.16945748350337775,0.13054251649662224,2,0.9183805447276725,3925.800506965
