,x_deg,x_moteus_deg,y,l,mode,u_ff,t_s
0,-34.8834228515625,-94.8834228515625,0.18120175787606504,0.11879824212393494,2,0.0,3929.625867551
1,-34.1802978515625,-94.1802978515625,0.18029503023428534,0.11970496976571465,2,0.6336543504454453,3929.630128061
2,-33.96606445312501,-93.966064453125,0.18001790203010448,0.11998209796989551,2,0.6972282486930712,3929.631466257
3,-33.7518310546875,-93.7518310546875,0.17974038394793287,0.12025961605206711,2,0.719037571153208,3929.632705582
4,-33.55407714843751,-93.5540771484375,0.17948387307865088,0.12051612692134911,2,0.7385884389161528,3929.63391089
5,-33.33984375,-93.33984375,0.17920562380302874,0.12079437619697125,2,0.7564974795705239,3929.635116567
6,-33.1201171875,-93.1201171875,0.17891985505703445,0.12108014494296554,2,0.7735121714199209,3929.63636043
7,-32.88940429687501,-92.889404296875,0.1786193861544386,0.1213806138455614,2,0.7899873768779455,3929.637553849
8,-32.6531982421875,-92.6531982421875,0.17831133477951774,0.12168866522048224,2,0.8047814615679043,3929.638866951
9,-32.41699218750001,-92.4169921875,0.17800285871442345,0.12199714128557654,2,0.820270100280456,3929.64017461
10,-32.17529296875001,-92.17529296875,0.17768677842253588,0.1223132215774641,2,0.8340098551175006,3929.641422621
11,-31.906127929687496,-91.9061279296875,0.1773342791205329,0.12266572087946709,2,0.8462446402054682,3929.642636132
12,-31.64794921875,-91.64794921875,0.1769956834463501,0.12300431655364988,2,0.857149150577736,3929.643843032
13,-31.38427734375001,-91.38427734375,0.17664940657606532,0.12335059342393467,2,0.8671006216332591,3929.645062376
14,-31.115112304687504,-91.1151123046875,0.17629543111409443,0.12370456888590556,2,0.8762700929629381,3929.646252869
15,-30.8294677734375,-90.8294677734375,0.17591926288687046,0.12408073711312953,2,0.8842648564760487,3929.647402528
16,-30.499877929687504,-90.4998779296875,0.17548457637925213,0.12451542362074786,2,0.8911993169328216,3929.648599354
17,-30.115356445312507,-90.1153564453125,0.17497659779106606,0.12502340220893393,2,0.8976026584636543,3929.649778754
18,-29.6759033203125,-89.6759033203125,0.17439498426739367,0.12560501573260632,2,0.9030004663712123,3929.650951821
19,-29.219970703125004,-89.219970703125,0.17379041632179573,0.12620958367820426,2,0.9075727923688888,3929.652174665
20,-28.692626953125,-88.692626953125,0.17308978664687166,0.12691021335312833,2,0.9115142734093697,3929.653366047
21,-28.121337890625004,-88.121337890625,0.17232922153798488,0.1276707784620151,2,0.9145337641660984,3929.654572021
22,-27.511596679687507,-87.5115966796875,0.17151582391262182,0.12848417608737817,2,0.9167134825667245,3929.65573868
23,-26.8524169921875,-86.8524169921875,0.17063474095277328,0.1293652590472267,2,0.9180966381012834,3929.656953617
24,-26.154785156250007,-86.15478515625,0.16970050585326785,0.13029949414673214,2,0.9187392528940141,3929.658145388
