,x_deg,x_moteus_deg,y,l,mode,u_ff,t_s
0,-34.921875,-94.921875,0.18125121676922235,0.11874878323077764,2,0.0,3924.607225067
1,-34.53735351562501,-94.537353515625,0.18075602624418258,0.11924397375581741,2,0.6354964389673132,3924.609522886
2,-34.30114746093751,-94.3011474609375,0.18045118447723413,0.11954881552276586,2,0.6621689455529522,3924.610897933
3,-34.08142089843751,-94.0814208984375,0.1801671737765479,0.1198328262234521,2,0.6866164777731365,3924.612175017
4,-33.84521484375,-93.84521484375,0.17986140087865266,0.12013859912134733,2,0.7088056769877233,3924.613454195
5,-33.62548828125001,-93.62548828125,0.17957653934806125,0.12042346065193874,2,0.729051318687177,3924.614690743
6,-33.3782958984375,-93.3782958984375,0.17925559345849232,0.12074440654150767,2,0.7480027424538638,3924.61588218
7,-33.14208984375001,-93.14208984375,0.17894844926949288,0.12105155073050711,2,0.7660076648792795,3924.61718419
8,-32.8948974609375,-92.8948974609375,0.17862654501561964,0.12137345498438035,2,0.7834382453544213,3924.618442608
9,-32.6312255859375,-92.6312255859375,0.17828265711079594,0.12171734288920405,2,0.7993367484545717,3924.619659675
10,-32.36755371093751,-92.3675537109375,0.17793824103681805,0.12206175896318194,2,0.8140688742851747,3924.620977907
11,-32.05444335937501,-92.054443359375,0.17752857797861982,0.12247142202138017,2,0.8281866854615807,3924.62289071
12,-31.6314697265625,-91.6314697265625,0.17697405513906356,0.12302594486093643,2,0.8478159772749085,3924.62443559
13,-31.301879882812504,-91.3018798828125,0.17654109812917573,0.12345890187082426,2,0.8615239593691151,3924.625777952
14,-31.005249023437504,-91.0052490234375,0.1761508136689082,0.12384918633109179,2,0.8716096866377754,3924.627039147
15,-30.692138671875007,-90.692138671875,0.17573822640231046,0.12426177359768953,2,0.8807458942824138,3924.628344862
16,-30.373535156250004,-90.37353515625,0.17531776775980373,0.12468223224019626,2,0.8888373195694044,3924.629607798
17,-30.071411132812504,-90.0714111328125,0.17491848679906724,0.12508151320093275,2,0.8958845890053566,3924.630862753
18,-29.769287109375,-89.769287109375,0.17451866968581944,0.12548133031418054,2,0.9018340704293093,3924.632058024
19,-29.461669921875004,-89.461669921875,0.1741110514740551,0.1258889485259449,2,0.9067916481131193,3924.633343812
20,-29.154052734374996,-89.154052734375,0.17370291622087536,0.12629708377912463,2,0.9109581220095568,3924.634591341
21,-28.813476562500007,-88.8134765625,0.17325047270187907,0.12674952729812092,2,0.9142107089453799,3924.63578389
