,Fx,Fy,Fz,Mx,My,Mz,t
111,1.785283,-1.17628,-38.12142,-0.325675,-0.84534,-0.034039,10302.908695608
112,1.955931,-1.077083,-37.723452,-0.308618,-0.855182,-0.034983,10302.9091259
113,1.959698,-1.153508,-37.399024,-0.312189,-0.859875,-0.035252,10302.909415157
114,2.086128,-1.202175,-36.998333,-0.317919,-0.871135,-0.036213,10302.909846394
115,2.318072,-1.183484,-36.746594,-0.307417,-0.88051,-0.035362,10302.910265853
116,2.377035,-1.172831,-36.339683,-0.321554,-0.888644,-0.03949,10302.91070809
117,2.436816,-1.18107,-36.040874,-0.331514,-0.885975,-0.037849,10302.911134438
118,2.586292,-1.1472,-35.676783,-0.324242,-0.90353,-0.038087,10302.911551731
119,2.627136,-0.950466,-35.344234,-0.309964,-0.899669,-0.039735,10302.911994709
120,2.733685,-0.845169,-35.046624,-0.29969,-0.915409,-0.03756,10302.912421649
121,2.67211,-0.761415,-34.675397,-0.295401,-0.907196,-0.034544,10302.912844108
122,2.617121,-0.34022,-34.659975,-0.284832,-0.886333,-0.042949,10302.913283586
123,2.712175,-0.343706,-34.188941,-0.26279,-0.89556,-0.03377,10302.91370749
124,2.671743,-0.201884,-33.935606,-0.250679,-0.896256,-0.038794,10302.914136986
125,2.628085,-0.179559,-33.601378,-0.259568,-0.893607,-0.039739,10302.914569019
126,2.718045,-0.083041,-33.53196,-0.233782,-0.900892,-0.03587,10302.914992701
127,2.587584,-0.108196,-33.451813,-0.252841,-0.889891,-0.037449,10302.915416178
128,2.545129,-0.035823,-33.415434,-0.248466,-0.885932,-0.039872,10302.915847749
129,2.588175,-0.015189,-33.489517,-0.243657,-0.898022,-0.040752,10302.916134598
130,2.50047,-0.01031,-33.632027,-0.250544,-0.880945,-0.040519,10302.916416188
131,2.503803,-0.086443,-33.414184,-0.254071,-0.885596,-0.03833,10302.91684074
132,2.525694,0.023803,-33.527575,-0.237938,-0.885968,-0.040685,10302.917283699
133,2.551093,0.010408,-33.496366,-0.228113,-0.889505,-0.039196,10302.917707751
134,2.436953,0.024648,-33.81886,-0.247717,-0.878895,-0.045288,10302.918125747
135,2.286475,-0.011493,-33.846427,-0.264186,-0.863463,-0.042807,10302.91856928
136,2.305187,0.024077,-34.171834,-0.262675,-0.869941,-0.042668,10302.918996888
137,2.297355,-0.068286,-34.18479,-0.241413,-0.879769,-0.036647,10302.919412717
138,2.185138,0.066363,-34.354116,-0.247626,-0.868099,-0.037238,10302.919849639
139,2.168066,0.02688,-34.500942,-0.24189,-0.871924,-0.032512,10302.920286358
140,2.102848,0.0133,-34.677709,-0.249592,-0.869681,-0.03084,10302.920701539
141,2.165799,0.148173,-34.67427,-0.234616,-0.872557,-0.029205,10302.921139054
142,2.205723,0.147561,-34.627783,-0.241106,-0.877812,-0.024391,10302.921583698
143,2.454431,0.274382,-34.362999,-0.232454,-0.891423,-0.021095,10302.921984528
144,2.638831,0.462799,-34.089967,-0.223169,-0.895749,-0.01375,10302.92242182
145,2.69666,0.764975,-34.110527,-0.207146,-0.904087,-0.012886,10302.922857743
146,2.896355,1.083353,-34.010595,-0.199699,-0.919725,-0.008674,10302.923269517
147,3.064679,1.376121,-33.450724,-0.173704,-0.928153,-0.004042,10302.923708846
148,3.232254,1.76609,-32.894719,-0.139325,-0.936581,-0.005006,10302.924145416
149,3.267981,2.278848,-32.545489,-0.108667,-0.930392,-0.004961,10302.92455832
150,3.117107,2.890688,-32.265369,-0.071655,-0.923679,-0.005174,10302.925143371
151,2.883888,3.26345,-32.182814,-0.04982,-0.903759,-0.009263,10302.925570256
152,2.792694,3.260569,-31.38652,-0.035021,-0.91384,-0.006943,10302.925985493
153,2.623083,3.455203,-30.760053,-0.032096,-0.890017,-0.011148,10302.926429563
154,2.506811,3.375681,-30.183842,-0.028324,-0.884135,-0.00928,10302.926856541
155,2.407941,3.260641,-29.532011,-0.037405,-0.879462,-0.009763,10302.927273889
156,2.275398,2.995413,-28.928752,-0.041738,-0.878759,-0.008071,10302.92772107
157,2.088215,2.786195,-28.310869,-0.071323,-0.861188,-0.010002,10302.92815277
158,2.010107,2.518267,-27.738767,-0.091206,-0.85067,-0.011135,10302.928560878
159,1.979918,2.540004,-27.410671,-0.111521,-0.829934,-0.022098,10302.92900117
160,1.988008,2.217979,-26.618465,-0.135105,-0.837749,-0.021879,10302.929427518
161,1.947635,2.192136,-26.509564,-0.136701,-0.835371,-0.021182,10302.929854959
162,1.948943,2.16503,-26.218981,-0.141054,-0.839126,-0.022984,10302.930139382
163,1.850395,2.122502,-25.820303,-0.139447,-0.836009,-0.020981,10302.930577823
164,1.853463,2.169266,-25.418952,-0.133061,-0.835706,-0.020422,10302.930991356
165,1.830612,2.25347,-25.118773,-0.135065,-0.832569,-0.019719,10302.931425538
166,1.823339,2.597418,-25.253636,-0.116756,-0.824917,-0.023459,10302.931865737
167,1.76912,2.672157,-25.0345,-0.097003,-0.834149,-0.018321,10302.932276938
168,1.622102,2.897919,-24.952321,-0.082919,-0.825917,-0.017667,10302.932712637
169,1.625599,3.063808,-24.838087,-0.061885,-0.830865,-0.013856,10302.933152208
170,1.580133,3.330967,-24.865536,-0.04582,-0.825367,-0.015389,10302.933566037
171,1.521185,3.416292,-24.646756,-0.031213,-0.814508,-0.012322,10302.934002719
172,1.471777,3.562785,-24.710482,-0.036194,-0.809887,-0.016966,10302.934440196
173,1.43459,3.629628,-24.747965,-0.021066,-0.815925,-0.014771,10302.934852026
174,1.304068,3.63313,-24.597217,-0.035683,-0.795519,-0.017073,10302.935140857
175,1.342206,3.684419,-24.850211,-0.03499,-0.796949,-0.018452,10302.93542978
176,1.512173,3.612234,-24.630033,-0.035825,-0.811615,-0.01374,10302.935863036
177,1.510989,3.567746,-24.338251,-0.044675,-0.802033,-0.014532,10302.936281439
178,1.596527,3.641049,-24.521018,-0.028989,-0.810245,-0.012074,10302.936719843
179,1.763283,3.448186,-24.668927,-0.044466,-0.828005,-0.010361,10302.937176265
180,1.948617,3.318451,-24.81682,-0.057951,-0.84357,-0.011757,10302.937713538
181,2.135729,3.335474,-24.708747,-0.055093,-0.853713,-0.013252,10302.938151978
182,2.364865,3.329043,-24.747745,-0.051099,-0.867806,-0.013871,10302.938572215
183,2.468418,3.320895,-24.638969,-0.052199,-0.870723,-0.014593,10302.938853583
184,2.547626,3.349526,-25.077467,-0.05152,-0.87526,-0.017453,10302.93929558
185,2.624563,3.406751,-25.331212,-0.054015,-0.870175,-0.021042,10302.939720613
186,2.80391,3.155242,-25.124748,-0.052142,-0.903029,-0.015905,10302.940141072
187,2.827625,3.070942,-25.276548,-0.050205,-0.904835,-0.014274,10302.940583457
188,2.828258,3.020686,-25.058284,-0.057137,-0.907039,-0.015209,10302.941009916
189,2.787953,2.900724,-24.988665,-0.065474,-0.899478,-0.013624,10302.941425857
190,2.790295,2.826634,-25.216806,-0.063573,-0.903949,-0.016015,10302.941715206
191,2.666966,2.725956,-25.256445,-0.070843,-0.897957,-0.015329,10302.942157369
192,2.494742,2.606854,-25.546263,-0.092684,-0.879221,-0.015897,10302.942573477
193,2.374197,2.361325,-25.407402,-0.108643,-0.87048,-0.012898,10302.943005214
194,2.360399,2.176137,-25.127988,-0.112968,-0.872316,-0.013197,10302.943440913
195,2.207374,2.218075,-25.421517,-0.120582,-0.849365,-0.020072,10302.943713041
196,2.067664,1.911141,-25.39572,-0.137035,-0.840557,-0.016277,10302.944142704
197,2.070019,1.665831,-25.328547,-0.156908,-0.846334,-0.0156,10302.944599107
198,1.941828,1.596389,-25.510777,-0.168241,-0.828241,-0.015414,10302.945008233
199,1.981911,1.575155,-25.548407,-0.171929,-0.827634,-0.016898,10302.945283008
200,2.045554,1.512806,-25.662253,-0.173895,-0.839028,-0.018511,10302.945579228
201,2.073175,1.305202,-25.376561,-0.180835,-0.84117,-0.013144,10302.946018409
202,2.049779,1.346226,-25.600324,-0.177399,-0.832027,-0.017722,10302.946434739
203,2.092018,1.176239,-25.893898,-0.188837,-0.839455,-0.01441,10302.946860013
204,2.110347,1.142382,-25.964768,-0.196433,-0.837857,-0.014277,10302.947152918
205,2.188706,1.270058,-26.402023,-0.187202,-0.838062,-0.017879,10302.947442675
206,2.25866,1.182016,-26.262797,-0.179513,-0.848692,-0.014112,10302.947714709
207,2.258171,1.084641,-26.37274,-0.189116,-0.850698,-0.013267,10302.948149557
208,2.293263,1.138345,-26.76852,-0.193175,-0.848895,-0.014485,10302.948588553
209,2.352347,1.225331,-27.133612,-0.187208,-0.854867,-0.018245,10302.949006235
210,2.438596,1.251343,-27.170356,-0.175602,-0.859495,-0.014218,10302.949432842
211,2.506772,1.214546,-27.290566,-0.162091,-0.867044,-0.01427,10302.949883894
212,2.496937,1.246752,-27.504207,-0.177365,-0.855115,-0.019448,10302.950295298
213,2.580079,1.298962,-27.873467,-0.165233,-0.85938,-0.020813,10302.950719905
214,2.662052,1.202756,-28.058183,-0.174795,-0.869177,-0.022293,10302.951158531
215,2.648929,0.98957,-27.844883,-0.182262,-0.878334,-0.017054,10302.951449639
