,x_deg,x_moteus_deg,y,l,mode,u_ff,q_current,d_current,torque,t_s
0,-19.558593749999996,37.44140625,0.15815272843841113,0.14484727156158886,2,0.0,-3.6,-0.6000000000000001,-1.4806207418441772,9702.077689315
1,-18.2127685546875,38.7872314453125,0.15633516468777414,0.14666483531222585,2,-1.8361330327892045,-4.6000000000000005,-0.7000000000000001,-1.9189478158950806,9702.080584088
2,-17.4217529296875,39.5782470703125,0.1552684770055443,0.1477315229944557,2,-1.7692271818547356,-4.6000000000000005,0.2,-1.940089464187622,9702.081941484
3,-16.674682617187496,40.3253173828125,0.15426247504217921,0.14873752495782078,2,-1.7089464951213715,-4.7,-0.30000000000000004,-2.032562255859375,9702.083268733
4,-15.872680664062495,41.1273193359375,0.15318433850225954,0.14981566149774045,2,-1.6483664741818913,-4.3,0.1,-1.8228697776794434,9702.084588944
5,-15.037719726562496,41.9622802734375,0.1520642415335602,0.15093575846643978,2,-1.5896357439686124,-4.0,0.7000000000000001,-1.6871802806854248,9702.085932693
6,-14.164306640624996,42.835693359375,0.15089549280854042,0.15210450719145957,2,-1.5295345682841823,-3.6,-0.2,-1.538985013961792,9702.087222534
7,-13.329345703124998,43.670654296875,0.14978135377843926,0.15321864622156073,2,-1.4720238282273668,-3.8000000000000003,-0.6000000000000001,-1.5965664386749268,9702.08848582
8,-12.50537109375,44.49462890625,0.14868522920566177,0.15431477079433822,2,-1.4158612627118008,-3.9000000000000004,0.0,-1.6226774454116821,9702.089773069
9,-11.642944335937495,45.3570556640625,0.14754186605040992,0.15545813394959007,2,-1.3591856541083245,-3.3000000000000003,0.4,-1.3795419931411743,9702.091044595
10,-10.807983398437496,46.1920166015625,0.1464390591564345,0.1565609408435655,2,-1.3033497219571548,-2.9000000000000004,-0.2,-1.2239755392074585,9702.092380122
11,-9.973022460937498,47.0269775390625,0.14534064787136697,0.15765935212863302,2,-1.2449026748364265,-2.9000000000000004,-0.1,-1.2372535467147827,9702.093677981
12,-9.143554687499996,47.8564453125,0.1442541208781546,0.1587458791218454,2,-1.1887319835962016,-2.8000000000000003,0.0,-1.2026913166046143,9702.094956656
13,-8.385498046875,48.614501953125,0.14326544892185478,0.15973455107814521,2,-1.133826914718838,-2.1,0.5,-0.8842767477035522,9702.096236775
14,-7.610961914062497,49.3890380859375,0.14225977624200897,0.16074022375799102,2,-1.078827911505349,-2.4000000000000004,-0.2,-1.0248656272888184,9702.097554579
15,-6.885864257812497,50.1141357421875,0.14132261417202974,0.16167738582797025,2,-1.0232234293785996,-2.3000000000000003,0.0,-1.008804202079773,9702.098871458
16,-6.193725585937495,50.8062744140625,0.14043212088380636,0.16256787911619364,2,-0.9678183094696959,-2.0,0.1,-0.8603800535202026,9702.100163966
17,-5.512573242187499,51.4874267578125,0.139559799980258,0.163440200019742,2,-0.9139485710435364,-1.7000000000000002,0.5,-0.7135770320892334,9702.101467825
18,-4.858886718749997,52.14111328125,0.138726556972594,0.16427344302740599,2,-0.8597442629865724,-2.1,0.0,-0.89546138048172,9702.102791018
19,-4.238159179687499,52.7618408203125,0.13793898280965264,0.16506101719034735,2,-0.8063289687776367,-1.7000000000000002,-0.30000000000000004,-0.709886372089386,9702.104088174
20,-3.6613769531249987,53.338623046875,0.13721045385119748,0.1657895461488025,2,-0.7535115207567853,-1.6,0.0,-0.6962351202964783,9702.105407886
21,-3.128540039062497,53.8714599609375,0.13654032064933547,0.16645967935066452,2,-0.70093218583738,-1.4000000000000001,0.2,-0.6144281029701233,9702.106711283
22,-2.623168945312501,54.3768310546875,0.13590735436474322,0.16709264563525678,2,-0.6495674476952176,-1.3,0.30000000000000004,-0.5581763386726379,9702.108070957
23,-2.1123046874999947,54.8876953125,0.13527016056318292,0.16772983943681707,2,-0.5962662340601361,-1.0,0.1,-0.4376315474510193,9702.109408205
24,-1.6728515624999996,55.3271484375,0.1347242122900671,0.1682757877099329,2,-0.5449533496955681,-0.9,0.2,-0.39921197295188904,9702.11070962
25,-1.277343749999996,55.72265625,0.13423460897278516,0.16876539102721483,2,-0.49556193768992096,-0.7000000000000001,-0.1,-0.3324499726295471,9702.111960629
26,-0.9093017578124988,56.0906982421875,0.13378051754486278,0.1692194824551372,2,-0.44766427328702196,-0.7000000000000001,-0.2,-0.3214951157569885,9702.113326432
27,-0.5467529296874988,56.4532470703125,0.13333464782484403,0.16966535217515596,2,-0.39811454891623876,-0.9,0.1,-0.3929497003555298,9702.114602255
28,-0.2501220703124994,56.7498779296875,0.13297092433695365,0.17002907566304634,2,-0.35199317510142225,-0.4,0.0,-0.20473936200141907,9702.115858875
29,0.03552246093750522,57.0355224609375,0.13262159984243643,0.17037840015756356,2,-0.30716916434957797,-0.5,0.0,-0.23479002714157104,9702.117201012
30,0.3101806640625023,57.3101806640625,0.1322865775334574,0.17071342246654259,2,-0.2598635742526698,-0.7000000000000001,0.5,-0.3134000301361084,9702.118502576
31,0.5738525390625046,57.5738525390625,0.13196576265412435,0.17103423734587564,2,-0.2148835064904171,-0.4,0.2,-0.1947520226240158,9702.11976288
32,0.799072265625006,57.799072265625,0.13169236404223314,0.17130763595776685,2,-0.17222251839226144,-0.5,-0.1,-0.21744610369205475,9702.121085814
33,1.0242919921875073,58.0242919921875,0.13141955094168234,0.17158044905831765,2,-0.12685888669775047,-0.2,0.0,-0.09355112165212631,9702.122404599
34,1.2220458984375029,58.2220458984375,0.13118049371802792,0.17181950628197207,2,-0.08518717444234247,-0.2,-0.1,-0.07076724618673325,9702.123698959
35,1.4362792968749967,58.436279296875,0.13092203118339554,0.17207796881660445,2,-0.0437748719966351,-0.2,-0.1,-0.10682147741317749,9702.125041541
36,1.628540039062501,58.6285400390625,0.1306905373946027,0.17230946260539728,2,-0.001714016773316951,0.0,0.30000000000000004,0.034597039222717285,9702.126336808
37,1.8043212890625067,58.8043212890625,0.13047926870353774,0.17252073129646225,2,0.03755897141668507,0.0,0.30000000000000004,-0.0013845294015482068,9702.127647853
38,2.002075195312502,59.0020751953125,0.13024203086596714,0.17275796913403285,2,0.07651662337507659,0.2,0.0,0.09898600727319717,9702.128975027
39,2.183349609374999,59.183349609375,0.13002497375480432,0.17297502624519567,2,0.1150702161131012,0.30000000000000004,0.0,0.13194672763347626,9702.130302387
40,2.3646240234375084,59.3646240234375,0.12980831175520574,0.17319168824479425,2,0.15241504479183532,0.2,0.1,0.10491824895143509,9702.13158995
41,2.534912109374998,59.534912109375,0.12960514248119864,0.17339485751880135,2,0.1875731146531252,0.4,0.0,0.178594172000885,9702.132875347
42,2.7216796874999982,59.7216796875,0.1293827165432358,0.1736172834567642,2,0.2224834261410692,0.30000000000000004,0.0,0.13581794500350952,9702.134236688
43,2.902954101562508,59.9029541015625,0.1291672395715881,0.1738327604284119,2,0.25706235755484574,0.5,0.1,0.2476307600736618,9702.135562992
44,3.062255859375002,60.062255859375,0.12897821356927075,0.17402178643072924,2,0.2899473669079782,0.5,0.4,0.2378072589635849,9702.136854741
45,3.2545166015625067,60.2545166015625,0.12875049497230892,0.17424950502769107,2,0.3210373219209913,0.6000000000000001,-0.6000000000000001,0.2503867745399475,9702.138190026
46,3.4302978515624996,60.4302978515625,0.12854269532311838,0.1744573046768816,2,0.35178596111406646,0.4,0.2,0.19837351143360138,9702.139495942
47,3.622558593750004,60.62255859375,0.12831585427801556,0.17468414572198443,2,0.38122807639748213,0.7000000000000001,0.1,0.3031054735183716,9702.140829949
