,Fx,Fy,Fz,Mx,My,Mz,t
0,-3.451492,-18.501086,-63.971332,-1.336339,-0.498886,-0.053873,10097.502963948
1,-2.996937,-17.468802,-60.850132,-1.28911,-0.547686,-0.084856,10097.50346224
2,-2.313747,-16.833064,-59.719903,-1.302566,-0.612236,-0.11031,10097.503888274
3,-0.957654,-16.609953,-57.773505,-1.300232,-0.761938,-0.124695,10097.504320937
4,-1.048943,-15.898498,-56.724912,-1.262515,-0.727292,-0.126388,10097.504730822
5,-1.390087,-15.141989,-56.327081,-1.21547,-0.675512,-0.119941,10097.505025653
6,-1.884677,-14.203953,-54.902627,-1.138079,-0.618398,-0.104,10097.505306836
7,-2.447859,-11.892685,-51.926952,-0.965597,-0.530788,-0.079683,10097.505893443
8,-1.409754,-10.728868,-49.124942,-0.894413,-0.623486,-0.102211,10097.506299736
9,-0.733077,-9.684348,-47.191858,-0.837192,-0.655904,-0.113575,10097.50674438
10,0.852154,-8.387869,-46.211482,-0.759328,-0.775409,-0.110475,10097.507312153
11,2.312784,-7.80213,-45.111127,-0.753117,-0.900351,-0.120433,10097.507732261
12,3.386042,-6.982788,-44.445649,-0.697469,-0.97336,-0.112712,10097.508171369
13,4.190437,-6.187664,-43.520609,-0.65049,-1.038681,-0.103843,10097.508596717
14,4.370237,-4.981252,-42.482288,-0.566724,-1.034383,-0.09434,10097.509015214
15,3.897044,-3.668816,-41.4785,-0.448706,-0.982297,-0.067872,10097.509457821
16,4.154184,-2.534479,-40.016322,-0.344142,-1.00178,-0.055833,10097.509881799
17,4.563183,-2.121016,-38.793787,-0.337927,-1.03742,-0.06731,10097.510162556
18,4.601797,-1.801715,-38.084476,-0.3227,-1.027725,-0.065824,10097.510448072
19,4.281742,-1.080418,-37.482775,-0.278336,-0.976042,-0.071454,10097.510887106
20,3.903074,-0.88682,-36.87814,-0.280346,-0.930278,-0.063663,10097.511340287
21,3.779237,-0.723104,-36.092677,-0.277263,-0.921053,-0.055319,10097.51173534
22,4.194785,-0.581445,-35.099504,-0.279925,-0.967942,-0.062925,10097.512179836
23,5.229043,-0.573509,-34.153392,-0.300917,-1.063765,-0.084472,10097.512592333
24,6.249878,-1.092378,-33.29313,-0.355542,-1.169047,-0.099814,10097.513019588
25,7.58834,-1.160696,-32.826885,-0.351548,-1.29976,-0.078134,10097.513465603
26,7.46506,-0.836175,-32.275399,-0.323048,-1.257514,-0.045292,10097.513917914
27,4.383802,0.24166,-32.79934,-0.226974,-0.941262,-0.021845,10097.514466558
28,3.46226,0.835357,-31.372609,-0.163317,-0.871221,-0.018567,10097.514891129
