,x_deg,x_moteus_deg,y,l,mode,u_ff,q_current,d_current,torque,t_s
0,-19.998046875,37.001953125,0.158746748199717,0.14425325180028298,2,0.0,-0.5,-0.1,-0.20318596065044403,10821.703305172
1,-19.992553710937496,37.0074462890625,0.15873932178963307,0.14426067821036692,2,-1.8312424800499851,-0.5,0.0,-0.21580249071121216,10821.706333573
2,-20.009033203125,36.990966796875,0.15876160109959694,0.14423839890040305,2,-1.7627920704292936,-4.5,-0.1,-1.890179991722107,10821.707717487
3,-20.096923828124996,36.903076171875,0.15888042802875915,0.14411957197124084,2,-1.7016283890064527,-3.6,0.1,-1.5307446718215942,10821.709101827
4,-20.2122802734375,36.7877197265625,0.15903639790453997,0.14396360209546002,2,-1.6388866001135538,-3.7,-0.1,-1.55103600025177,10821.710408927
5,-20.366088867187496,36.6339111328125,0.1592443730005715,0.14375562699942848,2,-1.580485197790626,-3.5,0.0,-1.4817557334899902,10821.711703528
6,-20.5748291015625,36.4251708984375,0.1595266489710099,0.1434733510289901,2,-1.5223329116188302,-3.4000000000000004,0.0,-1.4252142906188965,10821.713077979
7,-20.8165283203125,36.1834716796875,0.15985352242966794,0.14314647757033205,2,-1.4609513156818918,-3.2,-0.1,-1.3669756650924683,10821.714402227
8,-21.080200195312496,35.9197998046875,0.16021013527559771,0.14278986472440228,1,-1.4024550505451052,-3.3000000000000003,0.0,-1.3731688261032104,10821.715722512
9,-21.371337890624996,35.628662109375,0.16060391014594194,0.14239608985405805,1,0.0,-2.9000000000000004,0.0,-1.2219196557998657,10821.71699939
10,-21.6734619140625,35.3265380859375,0.16101254442965246,0.14198745557034753,1,0.0,1.3,-0.1,0.5810928344726562,10821.71820488
11,-21.942626953125,35.057373046875,0.16137658612704153,0.14162341387295846,1,0.0,1.2000000000000002,0.0,0.5128835439682007,10821.719417185
12,-22.195312499999996,34.8046875,0.16171831555394728,0.1412816844460527,1,0.0,1.5,-0.4,0.6428243517875671,10821.720620693
13,-22.431518554687496,34.5684814453125,0.16203772777428194,0.14096227222571805,1,0.0,1.2000000000000002,0.30000000000000004,0.5743545293807983,10821.72185135
14,-22.65673828125,34.34326171875,0.16234224810067321,0.14065775189932678,1,0.0,1.6,-0.1,0.6809526681900024,10821.72307758
15,-22.8709716796875,34.1290283203125,0.1626318746825398,0.14036812531746018,1,0.0,1.3,-0.1,0.5569016337394714,10821.72430544
16,-23.0577392578125,33.9422607421875,0.16288433343606787,0.14011566656393212,1,0.0,1.6,0.0,0.6610157489776611,10821.725522522
17,-23.2445068359375,33.7554931640625,0.1631367539743257,0.1398632460256743,1,0.0,1.5,0.0,0.6289581656455994,10821.72675529
18,-23.398315429687496,33.6016845703125,0.16334459799384166,0.13965540200615834,1,0.0,1.4000000000000001,-0.1,0.610526978969574,10821.727971854
19,-23.546630859374996,33.453369140625,0.16354498947955481,0.13945501052044518,1,0.0,1.4000000000000001,0.2,0.6163939237594604,10821.729258621
20,-23.683959960937496,33.3160400390625,0.1637305094056278,0.1392694905943722,1,0.0,1.5,-0.30000000000000004,0.6259647607803345,10821.730488018
21,-23.810302734375,33.189697265625,0.16390116266686694,0.13909883733313305,1,0.0,1.3,0.0,0.5741950869560242,10821.731711396
22,-23.9036865234375,33.0963134765625,0.16402728143803932,0.13897271856196067,1,0.0,1.3,0.0,0.5421863794326782,10821.732985219
23,-24.008056640624996,32.991943359375,0.16416822063164613,0.13883177936835386,1,0.0,1.3,0.0,0.5605629086494446,10821.734198246
24,-24.073974609374996,32.926025390625,0.16425722524391878,0.1387427747560812,1,0.0,1.2000000000000002,0.1,0.522845447063446,10821.735398569
25,-24.161865234375,32.838134765625,0.16437588609578066,0.13862411390421933,1,0.0,1.1,0.0,0.4832044243812561,10821.736660188
26,-24.249755859374996,32.750244140625,0.16449453286192425,0.13850546713807574,1,0.0,1.5,0.0,0.6478148102760315,10821.737858567
27,-24.299194335937496,32.7008056640625,0.16456126530906223,0.13843873469093776,1,0.0,1.3,0.0,0.5469374656677246,10821.739048816
28,-24.3486328125,32.6513671875,0.16462799307701007,0.13837200692298993,1,0.0,1.1,0.0,0.4826766848564148,10821.740260491
29,-24.403564453125,32.596435546875,0.1647021294560137,0.1382978705439863,1,0.0,1.2000000000000002,0.0,0.5058674812316895,10821.741512295
30,-24.436523437499996,32.5634765625,0.16474660841735297,0.13825339158264702,1,0.0,1.2000000000000002,0.1,0.5014548897743225,10821.742716896
31,-24.463989257812496,32.5360107421875,0.16478367255528445,0.13821632744471554,1,0.0,1.2000000000000002,0.0,0.5404732823371887,10821.743935053
32,-24.485961914062496,32.5140380859375,0.16481332276709987,0.13818667723290012,1,0.0,0.9,0.0,0.3861958384513855,10821.745194005
33,-24.4969482421875,32.5030517578125,0.1648281475044106,0.1381718524955894,1,0.0,0.9,0.0,0.4063703119754791,10821.746477772
34,-24.502441406249996,32.49755859375,0.16483555978053166,0.13816444021946833,1,0.0,0.9,0.0,0.42551612854003906,10821.747699132
35,-24.485961914062496,32.5140380859375,0.16481332276709987,0.13818667723290012,1,0.0,0.9,0.0,0.4077537953853607,10821.748953659
36,-24.4530029296875,32.5469970703125,0.1647688470825401,0.13823115291745988,1,0.0,0.7000000000000001,0.0,0.3124241232872009,10821.750168982
37,-24.425537109375,32.574462890625,0.16473178233779778,0.1382682176622022,1,0.0,0.6000000000000001,0.0,0.2572926878929138,10821.751356861
38,-24.392578124999996,32.607421875,0.16468730265554443,0.13831269734445556,1,0.0,0.7000000000000001,-0.2,0.2995796799659729,10821.752561202
39,-24.3486328125,32.6513671875,0.16462799307701007,0.13837200692298993,1,0.0,0.5,0.0,0.3000493049621582,10821.75380134
40,-24.3046875,32.6953125,0.16456867973803707,0.13843132026196292,1,0.0,0.6000000000000001,0.0,0.2890637516975403,10821.755072903
41,-24.260742187499996,32.7392578125,0.16450936269489425,0.13849063730510575,1,0.0,0.7000000000000001,0.0,0.3239463269710541,10821.756546465
42,-24.183837890625,32.816162109375,0.1644055491254155,0.1385944508745845,1,0.0,0.6000000000000001,0.1,0.2565469443798065,10821.758225969
43,-24.095947265624996,32.904052734375,0.1642868917528365,0.13871310824716349,1,0.0,0.5,-0.1,0.24665933847427368,10821.759634921
44,-24.0355224609375,32.9644775390625,0.1642053068067703,0.13879469319322968,1,0.0,0.6000000000000001,0.0,0.3291313350200653,10821.76109939
45,-23.9696044921875,33.0303955078125,0.16411629780761225,0.13888370219238774,1,0.0,0.7000000000000001,0.0,0.31003376841545105,10821.762524693
46,-23.9146728515625,33.0853271484375,0.16404211800343274,0.13895788199656725,1,0.0,0.7000000000000001,0.1,0.3006201982498169,10821.763844126
47,-23.8377685546875,33.1622314453125,0.16393825788739022,0.13906174211260977,1,0.0,0.4,0.0,0.25711488723754883,10821.765193207
48,-23.7828369140625,33.2171630859375,0.16386406624616845,0.13913593375383154,1,0.0,0.2,-0.1,0.15709134936332703,10821.766690806
49,-23.7169189453125,33.2830810546875,0.16377503002163865,0.13922496997836134,1,0.0,0.4,-0.4,0.1523425132036209,10821.768053628
50,-23.6619873046875,33.3380126953125,0.16370082808368205,0.13929917191631794,1,0.0,0.4,0.2,0.17893074452877045,10821.769421264
51,-23.5960693359375,33.4039306640625,0.16361177982070907,0.13938822017929092,1,0.0,0.5,-0.5,0.23740139603614807,10821.770726901
52,-23.535644531249996,33.46435546875,0.1635301467083732,0.13946985329162678,1,0.0,0.30000000000000004,0.1,0.1510746330022812,10821.772026224
53,-23.4862060546875,33.5137939453125,0.16346335214493546,0.13953664785506453,1,0.0,0.5,-0.1,0.22716014087200165,10821.773328861
