,x_deg,x_moteus_deg,y,l,mode,u_ff,q_current,d_current,torque,t_s
0,-19.926635742187496,37.0733642578125,0.15865020698219479,0.1443497930178052,2,0.0,-4.3,0.2,-1.8236072063446045,1265.013210611
1,-18.240234375,38.759765625,0.15637222673285386,0.14662777326714613,2,-2.908200595985744,-4.3,-0.30000000000000004,-1.8274526596069336,1265.016065777
2,-17.3668212890625,39.6331787109375,0.1551944558279534,0.14780554417204658,2,-2.8220268400606843,-6.800000000000001,-0.9,-2.866215944290161,1265.017449454
3,-16.619750976562496,40.3802490234375,0.1541885661017693,0.1488114338982307,2,-2.7426434810346727,-6.4,0.2,-2.6668763160705566,1265.018724911
4,-15.944091796875,41.055908203125,0.15328025209861834,0.14971974790138165,2,-2.6685220689765146,-6.300000000000001,0.0,-2.627411127090454,1265.020045014
5,-15.279418945312496,41.7205810546875,0.15238821409298095,0.15061178590701904,2,-2.591906433183402,-5.9,1.1,-2.4668521881103516,1265.021347989
6,-14.669677734374998,42.330322265625,0.15157136259341003,0.15142863740658996,2,-2.5167701327874363,-5.9,1.1,-2.457519054412842,1265.022598483
7,-14.1148681640625,42.8851318359375,0.15082943468929616,0.15217056531070383,2,-2.4448904175833803,-6.2,1.8,-2.492753505706787,1265.023886235
8,-13.571044921874998,43.428955078125,0.15010353029745546,0.15289646970254453,2,-2.3699748243130765,-5.6000000000000005,1.8,-2.2973313331604004,1265.025230228
9,-13.038208007812496,43.9617919921875,0.14939365917438116,0.15360634082561883,2,-2.294236342813722,-5.6000000000000005,2.4000000000000004,-2.3384110927581787,1265.026495314
10,-12.527343749999996,44.47265625,0.14871441322282725,0.15428558677717275,2,-2.222502478306822,-5.4,2.0,-2.2591302394866943,1265.027749067
11,-12.005493164062495,44.9945068359375,0.14802200555216827,0.15497799444783172,2,-2.1516576884836467,-5.1000000000000005,1.5,-2.147916793823242,1265.029027098
12,-11.522094726562495,45.4779052734375,0.1473819892164657,0.1556180107835343,2,-2.079257456147486,-4.4,1.8,-1.8442543745040894,1265.030311313
13,-11.05517578125,45.94482421875,0.1467651040961749,0.15623489590382508,2,-2.0078891730266473,-4.6000000000000005,1.7000000000000002,-1.9212721586227417,1265.031555974
14,-10.610229492187495,46.3897705078125,0.1461785002358249,0.1568214997641751,2,-1.9387401332692784,-4.4,1.1,-1.8413347005844116,1265.03282943
15,-10.1817626953125,46.8182373046875,0.1456148215786139,0.15738517842138608,2,-1.8683287031173705,-4.2,1.2000000000000002,-1.8735095262527466,1265.034129386
16,-9.731323242187498,47.2686767578125,0.14502355129905442,0.15797644870094557,2,-1.7970136354422013,-4.1000000000000005,0.4,-1.7766163349151611,1265.035431972
17,-9.291870117187496,47.7081298828125,0.14444804633419492,0.15855195366580507,2,-1.726337100278422,-4.0,0.1,-1.7927628755569458,1265.036711984
18,-8.8524169921875,48.1475830078125,0.14387391331038085,0.15912608668961914,2,-1.6572473306675164,-4.0,-0.5,-1.680200457572937,1265.037967459
19,-8.462402343749995,48.53759765625,0.14336555448473123,0.15963444551526876,2,-1.5902654928008326,-4.2,0.30000000000000004,-1.7610591650009155,1265.039227657
20,-8.0504150390625,48.9495849609375,0.1428297999464935,0.1601702000535065,2,-1.5235694658633876,-3.8000000000000003,0.1,-1.624588966369629,1265.040502965
21,-7.627441406249996,49.37255859375,0.14228112467763968,0.16071887532236032,2,-1.4562992174690637,-3.4000000000000004,0.30000000000000004,-1.4464030265808105,1265.041777459
22,-7.220947265624997,49.779052734375,0.1417551651401695,0.1612448348598305,2,-1.3895830487593472,-3.2,0.4,-1.3661067485809326,1265.043046249
23,-6.808959960937496,50.1910400390625,0.14122347109100203,0.16177652890899796,2,-1.3250515673263266,-3.1,0.2,-1.2979382276535034,1265.044352501
24,-6.3640136718749964,50.635986328125,0.14065083288308636,0.16234916711691363,2,-1.2586960943049679,-3.0,-0.2,-1.2577099800109863,1265.045630476
25,-5.946533203124997,51.053466796875,0.14011508189859226,0.16288491810140773,2,-1.1946636329177296,-3.0,-0.5,-1.2819403409957886,1265.046887174
26,-5.540039062499999,51.4599609375,0.13959489482741946,0.16340510517258053,2,-1.1325051111405928,-3.0,-0.1,-1.287457823753357,1265.048169705
27,-5.139038085937498,51.8609619140625,0.13908318450352716,0.16391681549647283,2,-1.0694792773445403,-2.8000000000000003,0.0,-1.2015239000320435,1265.049463957
28,-4.7270507812499964,52.27294921875,0.1385589828567907,0.1644410171432093,2,-1.0072855401109653,-2.5,0.30000000000000004,-1.053949236869812,1265.050719044
29,-4.342529296875,52.657470703125,0.1380711529578233,0.1649288470421767,2,-0.9475322617342119,-2.0,-0.2,-0.8610185980796814,1265.051977778
30,-3.9580078124999982,53.0419921875,0.13758472483423606,0.16541527516576393,2,-0.8870001829207546,-2.1,0.30000000000000004,-0.9268872737884521,1265.053331344
31,-3.5789794921874996,53.4210205078125,0.13710664190389996,0.16589335809610004,2,-0.8260174617997684,-1.9000000000000001,-0.1,-0.819281816482544,1265.054611708
32,-3.221923828124997,53.778076171875,0.13665756317638117,0.16634243682361882,2,-0.7682625002238612,-1.9000000000000001,-0.2,-0.7916356325149536,1265.05590085
33,-2.859374999999997,54.140625,0.13620287575259765,0.16679712424740234,2,-0.7089866812044787,-1.7000000000000002,0.8,-0.6984051465988159,1265.05725999
34,-2.5187988281249996,54.481201171875,0.13577695643041132,0.16722304356958867,2,-0.6509965756157856,-1.2000000000000002,0.0,-0.5241668224334717,1265.058535354
35,-2.205688476562495,54.7943115234375,0.13538643517861623,0.16761356482138376,2,-0.5965738203512925,-1.7000000000000002,-0.2,-0.725111186504364,1265.059788385
36,-1.8980712890625009,55.1019287109375,0.13500375707381732,0.16799624292618268,2,-0.5434883327084001,-1.2000000000000002,0.2,-0.5477064251899719,1265.061112674
37,-1.628906249999995,55.37109375,0.13466972954661993,0.16833027045338006,2,-0.48923144802900453,-0.9,-0.1,-0.4236062169075012,1265.062378631
38,-1.365234374999999,55.634765625,0.13434326508269048,0.1686567349173095,2,-0.4383942992809178,-1.1,-0.2,-0.4727649986743927,1265.063619347
39,-1.1070556640625004,55.8929443359375,0.1340243245761254,0.1689756754238746,2,-0.3895424999471233,-0.9,0.2,-0.43160009384155273,1265.064927877
40,-0.8543701171874993,56.1456298828125,0.1337128689302083,0.16928713106979168,2,-0.3391348520444497,-1.0,0.2,-0.42444759607315063,1265.066198556
41,-0.6126708984374993,56.3873291015625,0.13341560759666976,0.16958439240333023,2,-0.29167474136034266,-0.4,0.0,-0.1786278337240219,1265.067433236
42,-0.3874511718749979,56.612548828125,0.13313919339340963,0.16986080660659036,2,-0.24667163268118186,-0.7000000000000001,-0.1,-0.29316675662994385,1265.068699118
43,-0.16772460937500025,56.832275390625,0.13287006384314798,0.170129936156852,2,-0.20160278840649482,-0.2,0.2,-0.0837102010846138,1265.069965371
44,0.03552246093750522,57.0355224609375,0.13262159984243643,0.17037840015756356,2,-0.15801676376651486,-0.5,0.2,-0.23268035054206848,1265.071248106
45,0.2552490234375029,57.2552490234375,0.13235351364755327,0.17064648635244672,2,-0.11488396943762613,-0.4,0.2,-0.1976493000984192,1265.072527858
46,0.4475097656250072,57.447509765625,0.13211938742563734,0.17088061257436266,2,-0.07332766891161013,-0.5,0.0,-0.2416638284921646,1265.07379576
47,0.6342773437500078,57.63427734375,0.13189235456840395,0.17110764543159604,2,-0.03387322925947156,-0.4,0.1,-0.179717555642128,1265.075050717
48,0.8265380859374993,57.8265380859375,0.13165906272183647,0.17134093727816352,2,0.00420954878451163,-0.1,0.0,-0.14561258256435394,1265.076376228
49,1.0187988281250038,58.018798828125,0.1314261979214768,0.17157380207852319,2,0.042838349864713576,0.0,0.0,0.04035832732915878,1265.077633296
50,1.211059570312508,58.2110595703125,0.13119376270320682,0.17180623729679317,2,0.0781091361428784,0.0,-0.2,-0.021203460171818733,1265.078868105
51,1.3813476562499973,58.38134765625,0.13098825227403627,0.17201174772596373,2,0.11086316204286473,0.1,-0.1,0.058882247656583786,1265.080144858
