,Fx,Fy,Fz,Mx,My,Mz,t
63,0.232479,-3.075787,-54.598911,-0.500324,-0.649711,-0.01152,1258.126364151
64,0.679496,-3.817439,-54.3689,-0.548603,-0.701869,-0.012535,1258.126948824
65,0.527764,-4.096588,-54.994064,-0.583204,-0.693901,-0.016232,1258.127355427
66,0.142113,-4.338415,-55.336396,-0.583057,-0.674194,-0.010183,1258.127798066
67,-0.285372,-4.598698,-55.057154,-0.590156,-0.633877,-0.003425,1258.128378073
68,-0.25683,-4.615865,-54.95306,-0.575725,-0.643565,0.000299,1258.128792917
69,-0.242858,-4.553325,-54.687429,-0.590291,-0.641645,-0.002845,1258.12923513
70,-0.379253,-4.620763,-53.915913,-0.587789,-0.630694,0.00936,1258.129662251
71,-0.656794,-4.221553,-53.344396,-0.577012,-0.597961,0.011597,1258.130068466
72,-0.766916,-3.922508,-52.018254,-0.537465,-0.601295,0.024072,1258.130514271
73,-0.869208,-3.53048,-51.273016,-0.510078,-0.598335,0.02595,1258.130953485
74,-0.996878,-3.072903,-50.776489,-0.482867,-0.585365,0.029714,1258.131358032
75,-0.93958,-2.550506,-50.49925,-0.449878,-0.58668,0.030519,1258.13165723
76,-0.921305,-1.889344,-49.703525,-0.407758,-0.591809,0.033321,1258.132092795
77,-0.729624,-1.080735,-48.368781,-0.338158,-0.605679,0.033469,1258.132514528
78,-0.469821,-0.362971,-46.892973,-0.267473,-0.636503,0.034942,1258.132931131
79,-0.298097,0.212998,-46.001811,-0.213642,-0.656523,0.036793,1258.133226662
80,-0.169217,0.646164,-45.336479,-0.171862,-0.66936,0.036406,1258.133518489
81,-0.19413,1.310519,-44.506412,-0.131852,-0.663841,0.036886,1258.133944777
82,-0.188772,1.717889,-43.883139,-0.088956,-0.666385,0.034832,1258.134362102
83,-0.142261,1.736997,-43.258871,-0.085798,-0.67531,0.03841,1258.134810556
84,-0.073781,1.794627,-42.820554,-0.072001,-0.683087,0.042092,1258.135230066
85,0.053028,1.675928,-42.129629,-0.08565,-0.687079,0.041085,1258.135649336
86,0.13004,1.710093,-41.906225,-0.095915,-0.676226,0.03815,1258.136103308
87,0.310669,1.291954,-41.191868,-0.111567,-0.699644,0.043959,1258.136526466
88,0.437965,1.003433,-40.721376,-0.137857,-0.705661,0.046236,1258.136930828
89,0.565605,0.66918,-40.441524,-0.162881,-0.70799,0.045439,1258.137373671
90,0.740066,0.28394,-40.758627,-0.17202,-0.723385,0.043922,1258.137813626
91,0.731723,-0.263594,-41.535114,-0.230535,-0.713064,0.041404,1258.138221099
92,0.772187,-0.794523,-42.094014,-0.275948,-0.719117,0.042516,1258.138659109
93,0.940194,-1.228114,-42.101857,-0.312082,-0.733118,0.045007,1258.139111859
94,1.086823,-1.313959,-41.626652,-0.324545,-0.748067,0.044015,1258.139508592
95,1.129286,-1.338814,-41.008487,-0.332576,-0.749939,0.039755,1258.139942805
96,1.156446,-1.211499,-40.650455,-0.310843,-0.760362,0.036161,1258.14039013
97,1.013076,-1.200365,-40.510454,-0.305616,-0.744992,0.034421,1258.140956137
98,0.910059,-1.241116,-40.331065,-0.311302,-0.74136,0.031811,1258.14137474
99,0.721031,-1.085945,-40.21746,-0.303787,-0.724692,0.030102,1258.141820397
100,0.380618,-0.774894,-39.986062,-0.298832,-0.695602,0.024367,1258.142373257
101,0.229114,-0.422238,-40.27184,-0.275481,-0.679715,0.01895,1258.142802674
102,0.082791,-0.221887,-39.785773,-0.26814,-0.670849,0.020218,1258.143244702
103,0.085857,0.425186,-39.373595,-0.207206,-0.679937,0.017404,1258.143803099
104,-0.025912,0.96993,-39.285565,-0.176411,-0.669508,0.010231,1258.144238516
