,hop_energy
0,2.323539051174367
1,1.1297486053796844
2,1.8907652961733632
3,1.7468130796250039
4,0.8717106249987321
5,0.6283083571337915
6,1.6076977193182023
7,2.338305336279994
8,1.2293977797837687
9,1.8863695918184806
10,1.7085222432464686
11,1.8254196241298013
12,1.443712470798867
13,1.886619696495531
14,1.2942311796262729
15,1.2543191035170418
16,2.506095028789159
17,1.321560628921291
18,1.8336068652774111
19,1.200714793550146
20,2.045622179115017
21,1.7865602972393768
22,1.4189504049574317
23,1.7420591608176403
24,1.6140158231994226
25,1.2745239633259926
26,1.387557092486193
27,1.1797413148959564
28,1.3366384614997253
29,0.9155177046254881
30,0.8367271890769015
31,1.6185389205766034
32,1.5101745182807296
33,3.1114367397004976
34,1.2338884556313525
35,1.236332399810527
36,0.8576539134863523
37,1.0904315607348538
38,0.5684962581379667
39,2.3239295932343484
40,2.6303449069774567
41,1.569368112526302
42,1.9496894326392384
43,1.0511516825883147
44,2.1569063202297523
45,1.4142132227628323
46,2.536800230011619
47,0.5882115968397628
48,1.0725657357643748
49,2.2793511357534912
50,3.176576449302492
51,1.1082588014267447
52,2.343036703680359
53,2.25258016855119
54,2.304023090726572
55,2.290985575737987
56,0.5816976404909582
57,0.8749776003735734
58,1.9137111055157536
