,x_deg,x_moteus_deg,y,l,mode,u_ff,q_current,d_current,torque,t_s
0,-19.6973876953125,-24.1973876953125,0.15834031801871382,0.14465968198128618,2,0.0,-3.9000000000000004,-0.30000000000000004,-1.6520359516143799,6588.836753731
1,-17.9725341796875,-22.4725341796875,0.15601106114074875,0.14698893885925124,2,-1.299563752127498,-3.8000000000000003,0.2,-1.603795051574707,6588.839575855
2,-17.088134765625,-21.588134765625,0.1548190411700887,0.14818095882991128,2,-1.229291320086702,-3.9000000000000004,0.30000000000000004,-1.6276549100875854,6588.840958222
3,-16.2806396484375,-20.7806396484375,0.1537325044048011,0.1492674955951989,2,-1.1623658605812386,-3.5,-0.2,-1.463963508605957,6588.842266628
4,-15.561035156250002,-20.06103515625,0.152765969175001,0.150234030824999,2,-1.0994008854282082,-3.9000000000000004,0.0,-1.627790093421936,6588.843531535
5,-14.896362304687502,-19.3963623046875,0.15187487234102587,0.15112512765897412,2,-1.0386710050624943,-3.6,-0.1,-1.4981331825256348,6588.844795145
6,-14.275634765625,-18.775634765625,0.1510442854636418,0.1519557145363582,2,-0.9783908111934148,-3.6,0.5,-1.5021666288375854,6588.846057292
7,-13.682373046875,-18.182373046875,0.15025202104399926,0.15274797895600073,2,-0.9187315863473042,-3.8000000000000003,0.2,-1.5836395025253296,6588.84731531
8,-13.116577148437498,-17.6165771484375,0.14949797799357767,0.15350202200642232,2,-0.859253604970204,-4.0,-0.2,-1.672836184501648,6588.848620531
9,-12.5947265625,-17.0947265625,0.1488039269967169,0.15419607300328309,2,-0.7989787353797633,-4.0,-0.5,-1.69412362575531,6588.849898326
10,-12.1278076171875,-16.6278076171875,0.14818416096019257,0.15481583903980742,2,-0.7403857917513297,-4.1000000000000005,0.0,-1.7232578992843628,6588.851147788
11,-11.682861328125,-16.182861328125,0.14759469268049893,0.15540530731950106,2,-0.6836831354955732,-3.9000000000000004,-0.7000000000000001,-1.653694987297058,6588.852428454
